book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
An_Espesyal_na_Tambol___Minasbate-v12022.08.17T083949,399,68,1.393939394,4.877192982,5.867647059,2.022556391,21,0.536340852,2.022556391,1.62406015,1.531328321,0.869674185,0.398496241,0.253132832,0.263157895,0.390977444,0.055137845,0.007518797,0.583766234,0.57012987,0.568181818,0.599350649,0.578571429,0.598701299,0.6,0.498245614,0.526315789,0.480701754,0.546491228,0.585964912,0.621052632,0.587719298,1
An_Higante_na_Bentilador___Minasbate-v12022.08.01T140827,426,41,1.78125,4.659624413,10.3902439,1.931924883,8,0.366197183,1.931924883,1.645539906,1.476525822,0.908450704,0.29342723,0.223004695,0.171361502,0.265258216,0.025821596,0.004694836,0.548449612,0.545219638,0.539405685,0.57622739,0.551033592,0.573643411,0.587209302,0.478961504,0.515666965,0.478066249,0.531781558,0.578334825,0.598925694,0.579230081,1
An_Iskedyul_ni_Mimi___Minasbate,115,12,2,4.956521739,9.583333333,2.139130435,5,0.339130435,2.139130435,1.817391304,1.582608696,1.034782609,0.339130435,0.286956522,0.217391304,0.304347826,0.034782609,0.008695652,0.716981132,0.653301887,0.648584906,0.655660377,0.617924528,0.660377358,0.639150943,0.575539568,0.557553957,0.597122302,0.503597122,0.582733813,0.636690647,0.557553957,1
An_Kakaiba_na_Bertdey___Minasbate-v12022.08.01T142232,285,39,1.333333333,4.743859649,7.307692308,2.003508772,8,0.421052632,2.003508772,1.652631579,1.456140351,0.880701754,0.322807018,0.221052632,0.196491228,0.298245614,0.059649123,0.007017544,0.535344015,0.542884072,0.518378888,0.542884072,0.550424128,0.556079171,0.563619227,0.450904393,0.511627907,0.466408269,0.529715762,0.568475452,0.617571059,0.591731266,1
An_Kalibangbang_kag_an_Kalaw___Minasbate-v12022.08.01T142909,142,14,1.428571429,5.042253521,10.14285714,1.950704225,7,0.647887324,1.950704225,1.535211268,1.598591549,0.852112676,0.457746479,0.316901408,0.274647887,0.422535211,0.084507042,0.007042254,0.458987784,0.464223386,0.436300175,0.495636998,0.471204188,0.479930192,0.511343805,0.335632184,0.514942529,0.383908046,0.542528736,0.604597701,0.629885057,0.648275862,1
An_Kanam_San_Magmanghod_Na_Si_Muna_Kag_Milan.___Minasbate,109,13,1.333333333,3.972477064,8.384615385,1.733944954,1,0.201834862,1.733944954,1.486238532,1.211009174,0.752293578,0.19266055,0.128440367,0.100917431,0.19266055,0.027522936,0.009174312,0.775,0.746875,0.734375,0.75,0.740625,0.75,0.728125,0.685990338,0.666666667,0.647342995,0.618357488,0.666666667,0.714975845,0.671497585,1
An_Ladybird___Minasbate,154,22,1.052631579,4.168831169,7,1.792207792,1,0.37012987,1.792207792,1.532467532,1.220779221,0.811688312,0.331168831,0.266233766,0.188311688,0.305194805,0.090909091,0,0.641975309,0.594650206,0.639917695,0.627572016,0.631687243,0.639917695,0.631687243,0.540785498,0.516616314,0.486404834,0.531722054,0.513595166,0.595166163,0.525679758,1
An_Mabuot_na_Amigo___Minasbate-v12022.08.01T145339,355,38,1.633333333,4.949295775,9.342105263,2.047887324,19,0.509859155,2.047887324,1.738028169,1.492957746,0.898591549,0.357746479,0.276056338,0.21971831,0.405633803,0.061971831,0.005633803,0.582914573,0.571428571,0.554199569,0.594400574,0.582196698,0.604450826,0.6022972,0.488888889,0.551690821,0.523671498,0.589371981,0.597101449,0.665700483,0.628019324,1
An_magbarkada_na_si_Darwin_kag_Angel___Minasbate,263,16,1.4375,4.965779468,16.4375,1.88973384,11,0.745247148,1.88973384,1.448669202,1.482889734,0.885931559,0.585551331,0.323193916,0.330798479,0.47148289,0.133079848,0.045627376,0.423224568,0.408829175,0.392514395,0.461612284,0.436660269,0.450095969,0.465451056,0.313299233,0.384910486,0.310741688,0.428388747,0.447570332,0.47826087,0.47314578,1
An_Maimon_na_Dampog___Minasbate-v12022.08.01T152146,532,57,1.423076923,4.554511278,9.333333333,1.945488722,17,0.379699248,1.945488722,1.637218045,1.406015038,0.862781955,0.30075188,0.193609023,0.197368421,0.313909774,0.043233083,0.003759398,0.604366347,0.610756124,0.58998935,0.595846645,0.588924388,0.60543131,0.627795527,0.51119403,0.492537313,0.537313433,0.553731343,0.503731343,0.649253731,0.576865672,1
An_Maliga_Na_Soro-singsingan___Minasbate,174,13,1.307692308,5.344827586,13.38461538,2.068965517,16,0.770114943,2.068965517,1.620689655,1.643678161,0.965517241,0.591954023,0.396551724,0.344827586,0.545977011,0.189655172,0.022988506,0.461744966,0.476510067,0.451006711,0.511409396,0.499328859,0.508724832,0.510067114,0.392156863,0.47771836,0.420677362,0.516934046,0.513368984,0.540106952,0.515151515,1
An_Matam-is_na_Mansanas___Minasbate-v12022.08.01T150921,266,30,1.958333333,4.522556391,8.866666667,1.913533835,6,0.394736842,1.913533835,1.522556391,1.439849624,0.766917293,0.285714286,0.191729323,0.176691729,0.285714286,0.04887218,0.007518797,0.557341908,0.541264737,0.531618435,0.586280815,0.557341908,0.575562701,0.571275456,0.466367713,0.542600897,0.509715994,0.572496263,0.641255605,0.666666667,0.662182362,1
An_mga_Bisita___Minasbate-v12022.07.31T092511,459,52,1.285714286,4.912854031,8.826923077,2.054466231,18,0.546840959,2.054466231,1.638344227,1.492374728,0.819172113,0.39869281,0.239651416,0.222222222,0.424836601,0.074074074,0.008714597,0.534831461,0.530337079,0.513483146,0.540449438,0.53258427,0.548876404,0.550561798,0.439909297,0.526077098,0.479969766,0.534391534,0.559334845,0.633408919,0.614512472,1
An_Mga_Gusto_ni_Dany___Minasbate-v12022.07.31T091800,230,32,1.230769231,4.647826087,7.1875,1.843478261,9,0.630434783,1.843478261,1.556521739,1.282608696,0.826086957,0.504347826,0.391304348,0.204347826,0.417391304,0.052173913,0.008695652,0.45041816,0.426523297,0.459976105,0.475507766,0.463560335,0.470728793,0.480286738,0.414754098,0.526229508,0.406557377,0.490163934,0.596721311,0.563934426,0.585245902,1
An_mga_Magurang_kag__mga_Manghud_na_Lalaki___Minasbate-v12022.07.31T091100,281,29,1.409090909,4.476868327,9.689655172,1.839857651,7,0.455516014,1.839857651,1.544483986,1.306049822,0.790035587,0.334519573,0.234875445,0.170818505,0.306049822,0.035587189,0.007117438,0.548155738,0.558401639,0.540983607,0.566598361,0.572745902,0.570696721,0.577868852,0.487142857,0.582857143,0.464285714,0.582857143,0.634285714,0.668571429,0.645714286,1
An_Mga_Matahum_na_Hayop_sa_Tubig___Minasbate,114,11,1.090909091,4.719298246,10.36363636,1.894736842,4,0.368421053,1.894736842,1.640350877,1.280701754,0.736842105,0.315789474,0.192982456,0.078947368,0.307017544,0.035087719,0.01754386,0.609876543,0.597530864,0.575308642,0.572839506,0.580246914,0.580246914,0.595061728,0.511029412,0.628676471,0.573529412,0.584558824,0.566176471,0.665441176,0.573529412,1
An_Mga_Parakanta_na_Sapat_ni_Bounthy___Minasbate,256,20,1.882352941,4.77734375,12.8,2,9,0.40234375,2,1.71484375,1.328125,0.78125,0.33203125,0.21875,0.13671875,0.3125,0.01953125,0.0078125,0.683157895,0.702105263,0.696842105,0.722105263,0.686315789,0.721052632,0.715789474,0.641063516,0.627769572,0.654357459,0.691285081,0.646971935,0.747415066,0.691285081,1
An_Nawawara_na_Pato___Minasbate-v12022.08.17T083134,181,18,1.388888889,4.762430939,10.05555556,1.928176796,6,0.552486188,1.928176796,1.552486188,1.44198895,0.812154696,0.38121547,0.248618785,0.226519337,0.370165746,0.055248619,0.005524862,0.491150442,0.467551622,0.467551622,0.525073746,0.479351032,0.497050147,0.530973451,0.378757515,0.5250501,0.414829659,0.541082164,0.599198397,0.637274549,0.639278557,1
An_Pag-intra_ni_Sutiha_sa_Karera_san_Kadang-kadang___Minasbate-v12022.07.30T144328,402,48,1.454545455,4.674129353,8.375,1.987562189,14,0.450248756,1.987562189,1.71641791,1.320895522,0.788557214,0.320895522,0.21641791,0.21641791,0.360696517,0.044776119,0.007462687,0.533696392,0.536419333,0.50987066,0.551395507,0.552756978,0.566371681,0.5609258,0.416745061,0.507996237,0.448730009,0.522107244,0.561618062,0.636876764,0.574788335,1
An_Pagbulig_kan_Tractor___Minasbate-v12022.02.24T202129,76,16,0,4.828947368,4.75,2.118421053,3,0.486842105,2.118421053,1.828947368,1.394736842,0.828947368,0.342105263,0.276315789,0.171052632,0.447368421,0.078947368,0,0.569444444,0.538194444,0.534722222,0.569444444,0.576388889,0.5625,0.5625,0.469194313,0.483412322,0.526066351,0.511848341,0.530805687,0.616113744,0.530805687,1
An_Pagbulig_sa_Sapat___Minasbate-v12022.10.19T014155,145,10,1.1,4.103448276,14.5,1.834482759,0,0.220689655,1.834482759,1.524137931,1.275862069,0.682758621,0.165517241,0.096551724,0.131034483,0.213793103,0.013793103,0,0.743303571,0.763392857,0.763392857,0.772321429,0.727678571,0.758928571,0.75,0.634551495,0.594684385,0.637873754,0.644518272,0.581395349,0.747508306,0.651162791,1
An_Pagpasyar_sa_Hardin___Minasbate-v12022.02.24T150034,193,20,1.8,4.378238342,9.65,1.96373057,0,0.352331606,1.96373057,1.569948187,1.310880829,0.797927461,0.269430052,0.264248705,0.119170984,0.305699482,0.056994819,0,0.59202454,0.573619632,0.621165644,0.602760736,0.579754601,0.596625767,0.559815951,0.562091503,0.470588235,0.505446623,0.518518519,0.520697168,0.586056645,0.535947712,1
An_Regalo_na_Tsokolate___Minasbate-v12022.07.30T151956,327,44,1.485714286,4.568807339,7.431818182,1.98470948,6,0.385321101,1.98470948,1.608562691,1.428134557,0.80733945,0.262996942,0.171253823,0.201834862,0.302752294,0.042813456,0.003058104,0.512446352,0.500429185,0.478111588,0.531330472,0.510729614,0.516738197,0.526180258,0.473246136,0.488703924,0.422116528,0.486325803,0.558858502,0.599286564,0.554102259,1
An_Siwo_kag_san_Dyutay_na_Pato___Minasbate-v12022.07.30T151017,615,41,1.325,4.783739837,15,2.008130081,17,0.461788618,2.008130081,1.749593496,1.434146341,0.892682927,0.338211382,0.255284553,0.230894309,0.38699187,0.068292683,0.011382114,0.600775194,0.591300603,0.600775194,0.618432386,0.596899225,0.625322997,0.628768303,0.487404804,0.513766842,0.506736965,0.55711775,0.540714704,0.626244874,0.579964851,1
An_Tulo_na_Kuting___Minasbate,118,25,1.133333333,4.745762712,4.72,1.93220339,3,0.389830508,1.93220339,1.711864407,1.449152542,0.855932203,0.313559322,0.279661017,0.101694915,0.237288136,0.016949153,0.016949153,0.674473068,0.714285714,0.681498829,0.704918033,0.714285714,0.697892272,0.707259953,0.725423729,0.681355932,0.698305085,0.759322034,0.701694915,0.813559322,0.786440678,1
An_Ulod_sa_Amon_Hardin___Minasbate-v12022.10.20T070051,235,27,1.227272727,5.170212766,8.703703704,2.063829787,12,0.719148936,2.063829787,1.493617021,1.557446809,0.838297872,0.531914894,0.323404255,0.285106383,0.434042553,0.131914894,0.025531915,0.399590164,0.37704918,0.358606557,0.43545082,0.415983607,0.419057377,0.425204918,0.304465494,0.399188092,0.320703654,0.427604871,0.458728011,0.48579161,0.469553451,1
An__Amon_Pamilya___Minasbate-v12022.07.31T095818,157,14,1.461538462,4.872611465,11.21428571,2,6,0.547770701,2,1.560509554,1.50955414,0.808917197,0.401273885,0.242038217,0.23566879,0.375796178,0.063694268,0.006369427,0.44645799,0.42339374,0.415156507,0.472817133,0.449752883,0.449752883,0.469522241,0.318584071,0.424778761,0.35840708,0.491150442,0.526548673,0.577433628,0.586283186,1
Aram_Ko___Minasbate,77,12,1.166666667,4.779220779,6.416666667,1.844155844,1,0.376623377,1.844155844,1.558441558,1.38961039,0.883116883,0.194805195,0.181818182,0.116883117,0.155844156,0,0,0.663230241,0.666666667,0.621993127,0.649484536,0.663230241,0.676975945,0.666666667,0.644859813,0.742990654,0.640186916,0.700934579,0.682242991,0.864485981,0.714953271,1
Aram_ni_Mena_Kun_Papan-o___Minasbate-v12022.07.30T142502,286,27,2.166666667,5.027972028,10.59259259,2.038461538,11,0.56993007,2.038461538,1.72027972,1.5,0.951048951,0.451048951,0.321678322,0.276223776,0.437062937,0.104895105,0.017482517,0.528285466,0.510879025,0.504786771,0.53002611,0.520452567,0.530896432,0.553524804,0.463048499,0.523094688,0.444572748,0.52886836,0.551963048,0.660508083,0.57852194,1
Ayaw_Pagpatunuga_an_Kampana___Minasbate-v12022.07.30T141649,484,64,1.636363636,4.77892562,7.5625,2.020661157,20,0.450413223,2.020661157,1.69214876,1.450413223,0.892561983,0.363636364,0.266528926,0.243801653,0.359504132,0.041322314,0.004132231,0.58956044,0.57967033,0.540659341,0.583516484,0.582417582,0.597802198,0.592307692,0.495123781,0.520630158,0.501875469,0.56564141,0.546886722,0.661665416,0.607651913,1
Ayaw_Pagpukawa_An_Bata!___Minasbate-v12022.07.30T092929,435,55,1.304347826,4.701149425,7.909090909,1.951724138,15,0.462068966,1.951724138,1.710344828,1.388505747,0.910344828,0.372413793,0.287356322,0.209195402,0.374712644,0.052873563,0.004597701,0.582706767,0.589598997,0.57518797,0.60839599,0.605889724,0.617794486,0.62406015,0.536796537,0.586147186,0.541991342,0.587878788,0.616450216,0.674458874,0.63030303,1
Baka_na_may_usad_na_Sungay___Minasbate,64,10,1.444444444,4.109375,6.4,1.859375,3,0.1875,1.859375,1.53125,1.1875,0.75,0.125,0.125,0.0625,0.15625,0,0,0.742268041,0.757731959,0.768041237,0.762886598,0.788659794,0.783505155,0.762886598,0.688,0.744,0.648,0.744,0.696,0.744,0.632,1
Bito_Kag_Lito___Minasbate,114,21,1.307692308,4.350877193,5.428571429,1.894736842,2,0.280701754,1.894736842,1.780701754,1.228070175,0.938596491,0.263157895,0.175438596,0.149122807,0.271929825,0.061403509,0,0.720316623,0.667546174,0.693931398,0.691292876,0.749340369,0.7176781,0.683377309,0.618320611,0.625954198,0.683206107,0.534351145,0.683206107,0.65648855,0.541984733,1
Buligan_an_kada_Usad___Minasbate,266,15,1.333333333,4.714285714,17.73333333,1.917293233,6,0.537593985,1.917293233,1.533834586,1.413533835,0.812030075,0.402255639,0.293233083,0.236842105,0.387218045,0.063909774,0.030075188,0.455657492,0.483180428,0.450560652,0.493374108,0.472986748,0.493374108,0.511722732,0.442090395,0.504237288,0.468926554,0.550847458,0.494350282,0.572033898,0.54519774,1
Chunu_kag_Munu__Ginpanugnaw!!___Minasbate,216,37,1.217391304,4.25462963,5.837837838,1.861111111,4,0.305555556,1.861111111,1.592592593,1.268518519,0.828703704,0.226851852,0.180555556,0.212962963,0.282407407,0.018518519,0.009259259,0.642241379,0.653735632,0.663793103,0.646551724,0.659482759,0.66954023,0.643678161,0.55602537,0.543340381,0.608879493,0.520084567,0.553911205,0.634249471,0.55602537,1
Dalagan!_Dalagan!_Dalagan!___Minasbate-v12022.07.30T075521,120,13,1.5,5.233333333,9.230769231,2.058333333,7,0.666666667,2.058333333,1.616666667,1.65,0.9,0.475,0.3,0.283333333,0.408333333,0.091666667,0.008333333,0.426035503,0.420118343,0.398422091,0.463510848,0.441814596,0.447731755,0.481262327,0.347826087,0.529411765,0.360613811,0.534526854,0.644501279,0.62915601,0.654731458,1
Dili_Ako_Hadlok_Sa_Uran___Minasbate,120,17,1.058823529,4.141666667,7.058823529,1.75,1,0.25,1.75,1.533333333,1.225,0.791666667,0.166666667,0.133333333,0.1,0.15,0.008333333,0,0.769230769,0.705570292,0.732095491,0.721485411,0.713527851,0.74535809,0.702917772,0.73540856,0.696498054,0.789883268,0.719844358,0.696498054,0.852140078,0.723735409,1
Dili_Nakasayaw_si_Zakadam___Minasbate-v12022.07.30T073522,427,45,1.342105263,4.68618267,9.488888889,2.014051522,10,0.341920375,2.014051522,1.742388759,1.473067916,0.8735363,0.245901639,0.170960187,0.145199063,0.255269321,0.035128806,0.00234192,0.594490711,0.609865471,0.604740551,0.611787316,0.619474696,0.627802691,0.632927611,0.552397869,0.568383659,0.535523979,0.572824156,0.573712256,0.691829485,0.621669627,1
Ginairog_ni_Toto_si_Lolo___Minasbate,99,13,1.285714286,4.373737374,7.615384615,1.909090909,0,0.212121212,1.909090909,1.747474747,1.303030303,0.878787879,0.111111111,0.111111111,0.080808081,0.202020202,0,0,0.687687688,0.648648649,0.684684685,0.750750751,0.747747748,0.6996997,0.681681682,0.652360515,0.626609442,0.575107296,0.575107296,0.656652361,0.708154506,0.587982833,1
Gusto_Ko_Magtago___Minasbate-v12022.07.30T071958,338,39,1.423076923,4.946745562,8.666666667,2.068047337,17,0.535502959,2.068047337,1.671597633,1.482248521,0.840236686,0.426035503,0.272189349,0.213017751,0.396449704,0.073964497,0.00591716,0.49962321,0.490580256,0.486058779,0.526752072,0.513187641,0.523737754,0.522230595,0.404641776,0.486377397,0.413723512,0.51765893,0.559031282,0.595358224,0.585267407,1
Gusto_magliwan_ni_Nin___Minasbate,9,0,0,4.777777778,9,1.888888889,0,0.555555556,1.888888889,1.666666667,1.333333333,0.888888889,0.555555556,0.444444444,0.222222222,0.444444444,0.111111111,0.111111111,0.352941176,0.323529412,0.352941176,0.323529412,0.323529412,0.323529412,0.441176471,0.36,0.4,0.32,0.32,0.44,0.32,0.36,1
Hain_si_Bonita____Minasbate-v12022.08.11T182610,320,39,1.592592593,4.703125,8.205128205,2.009375,19,0.490625,2.009375,1.603125,1.3875,0.740625,0.35625,0.21875,0.18125,0.325,0.046875,0.009375,0.538071066,0.527918782,0.515228426,0.549915398,0.542301184,0.552453469,0.556683587,0.44032445,0.521436848,0.447276941,0.5202781,0.563151796,0.589803013,0.56778679,1
