book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
Gusto ko ng Buwan at mga Bituin.fil.txt,108,15,1.5,5.12962963,7.2,2.037037037,3,0.601851852,2.037037037,1.805555556,1.657407407,0.981481481,0.509259259,0.388888889,0.231481481,0.287037037,0.055555556,0,0.709459459,0.662162162,0.65990991,0.682432432,0.65990991,0.677927928,0.68018018,0.685628743,0.538922156,0.583832335,0.541916168,0.565868263,0.583832335,0.568862275,1
Haluhalo Espesyal.txt,566,57,1.630434783,4.747349823,9.929824561,1.987632509,12,0.46819788,1.987632509,1.724381625,1.492932862,0.890459364,0.379858657,0.293286219,0.132508834,0.208480565,0.03180212,0.003533569,0.738468854,0.695672848,0.708987161,0.720874941,0.718497385,0.71659534,0.710889206,0.751805647,0.60538411,0.641497045,0.602757715,0.613919895,0.644780039,0.592252134,1
Hating Kapatid.txt,672,88,1.512820513,4.589285714,7.636363636,1.953869048,7,0.391369048,1.953869048,1.714285714,1.410714286,0.833333333,0.354166667,0.255952381,0.084821429,0.138392857,0.023809524,0,0.780183181,0.755203997,0.71856786,0.736885928,0.731057452,0.755203997,0.738551207,0.818655852,0.634994206,0.699304751,0.630938586,0.6599073,0.67207416,0.625144844,1
Isang Mayang Uhaw.txt,162,18,1.055555556,4.271604938,9,1.913580247,1,0.265432099,1.913580247,1.518518519,1.395061728,0.722222222,0.25308642,0.111111111,0.037037037,0.055555556,0.018518519,0,0.731568998,0.678638941,0.652173913,0.663516068,0.671077505,0.640831758,0.657844991,0.721311475,0.636612022,0.693989071,0.581967213,0.631147541,0.628415301,0.579234973,1
Isang Taon na si Beth.txt,80,17,0,4.6875,4.705882353,1.9625,0,0.525,1.9625,1.6125,1.4625,0.8375,0.475,0.3875,0.0875,0.1625,0.0125,0,0.810169492,0.752542373,0.725423729,0.796610169,0.779661017,0.786440678,0.806779661,0.753488372,0.618604651,0.702325581,0.627906977,0.669767442,0.702325581,0.665116279,1
Kain Kumain Kinain.fil.txt,58,10,1.181818182,5.310344828,5.8,2.103448276,1,0.448275862,2.103448276,1.879310345,1.913793103,1.051724138,0.396551724,0.24137931,0.086206897,0.103448276,0.017241379,0,0.685714286,0.595918367,0.616326531,0.657142857,0.620408163,0.632653061,0.620408163,0.743169399,0.508196721,0.584699454,0.590163934,0.546448087,0.579234973,0.557377049,1
Kayo ba ang Nanay Ko.txt,188,39,1.310344828,4.031914894,4.820512821,1.760638298,0,0.287234043,1.760638298,1.558510638,1.154255319,0.622340426,0.265957447,0.164893617,0.015957447,0.079787234,0,0,0.763157895,0.731578947,0.733333333,0.728070175,0.747368421,0.757894737,0.715789474,0.795811518,0.628272251,0.667539267,0.719895288,0.688481675,0.664921466,0.638743455,1
Kung Dalawa Kami.fil.txt,112,14,1.6,4.669642857,8,1.973214286,3,0.455357143,1.973214286,1.678571429,1.464285714,0.839285714,0.419642857,0.330357143,0.107142857,0.1875,0.008928571,0,0.754342432,0.687344913,0.699751861,0.712158809,0.697270471,0.70719603,0.699751861,0.809027778,0.631944444,0.684027778,0.607638889,0.635416667,0.663194444,0.611111111,1
Limang Munting Isda.fil.txt,68,11,1.083333333,5.294117647,6.181818182,2.014705882,1,0.720588235,2.014705882,1.779411765,1.735294118,0.955882353,0.691176471,0.573529412,0.132352941,0.264705882,0.073529412,0,0.751724138,0.727586207,0.731034483,0.751724138,0.74137931,0.74137931,0.751724138,0.7,0.513636364,0.763636364,0.536363636,0.513636364,0.540909091,0.627272727,1
Madyik Banig.fil.txt,86,16,0,5.011627907,5.375,2.093023256,0,0.395348837,2.093023256,1.872093023,1.662790698,1.011627907,0.360465116,0.255813953,0.186046512,0.220930233,0.046511628,0,0.67826087,0.637681159,0.652173913,0.660869565,0.646376812,0.669565217,0.628985507,0.691119691,0.552123552,0.598455598,0.594594595,0.567567568,0.575289575,0.583011583,1
Mag-ehersisyo Tayo!.fil.txt,90,15,3.266666667,5.066666667,6,2.288888889,6,0.4,2.288888889,1.911111111,1.666666667,0.955555556,0.377777778,0.266666667,0.133333333,0.266666667,0.055555556,0.022222222,0.715877437,0.632311978,0.626740947,0.676880223,0.643454039,0.637883008,0.657381616,0.741444867,0.513307985,0.6121673,0.55513308,0.558935361,0.566539924,0.558935361,1
Marios Special Day.txt,236,34,1.230769231,4.56779661,6.941176471,1.995762712,3,0.360169492,1.995762712,1.75,1.347457627,0.809322034,0.283898305,0.216101695,0.110169492,0.216101695,0.021186441,0,0.745541023,0.695600476,0.7039239,0.709869203,0.709869203,0.712247325,0.711058264,0.763245033,0.607615894,0.614238411,0.566225166,0.61589404,0.632450331,0.605960265,1
Matandang Matabang Pusa.fil.txt,81,5,2.5,5.469135802,16.2,2.234567901,0,0.518518519,2.234567901,2.086419753,1.827160494,1.135802469,0.432098765,0.345679012,0.111111111,0.197530864,0.049382716,0,0.774373259,0.77994429,0.754874652,0.777158774,0.754874652,0.77994429,0.77994429,0.821818182,0.690909091,0.723636364,0.701818182,0.698181818,0.690909091,0.698181818,1
Naaay! Taaay!.txt,192,28,9,4.6875,6.857142857,1.963541667,4,0.40625,1.963541667,1.729166667,1.432291667,0.869791667,0.338541667,0.265625,0.078125,0.140625,0.03125,0,0.616959064,0.571637427,0.576023392,0.57748538,0.578947368,0.576023392,0.574561404,0.707983193,0.483193277,0.56092437,0.445378151,0.611344538,0.649159664,0.478991597,1
Papas House Mamas House.txt,574,66,1.826923077,4.496515679,8.696969697,1.923344948,12,0.379790941,1.923344948,1.644599303,1.383275261,0.806620209,0.294425087,0.219512195,0.106271777,0.18989547,0.013937282,0.00174216,0.76088044,0.737368684,0.713356678,0.717858929,0.702851426,0.737368684,0.71985993,0.807610994,0.62931642,0.669485553,0.587033122,0.642001409,0.646229739,0.638477801,1
Pitong Puting Aso sa Tabi ng Poso.fil.txt,181,22,1.173913043,4.552486188,8.227272727,1.790055249,1,0.585635359,1.790055249,1.569060773,1.375690608,0.801104972,0.524861878,0.403314917,0.093922652,0.143646409,0.049723757,0,0.707165109,0.627725857,0.615264798,0.663551402,0.677570093,0.665109034,0.658878505,0.759219089,0.598698482,0.600867679,0.53362256,0.609544469,0.550976139,0.563991323,1
Sampung Gamugamo.fil.txt,94,11,1.166666667,5.361702128,8.545454545,2.074468085,2,0.64893617,2.074468085,1.936170213,1.734042553,1.20212766,0.574468085,0.372340426,0.265957447,0.29787234,0.159574468,0,0.774752475,0.75,0.77970297,0.75990099,0.74009901,0.772277228,0.737623762,0.779935275,0.537216828,0.682847896,0.644012945,0.588996764,0.653721683,0.621359223,1
Si Aling Oktopoda.txt,177,17,1.529411765,5.15819209,10.41176471,2.13559322,3,0.542372881,2.13559322,1.853107345,1.706214689,0.960451977,0.474576271,0.333333333,0.141242938,0.197740113,0.04519774,0,0.74863388,0.715846995,0.721311475,0.734972678,0.719945355,0.718579235,0.730874317,0.773139746,0.620689655,0.666061706,0.626134301,0.631578947,0.620689655,0.578947368,1
Si Daginding.txt,290,38,1.84375,5.15862069,7.631578947,2.110344828,3,0.496551724,2.110344828,1.879310345,1.734482759,1.062068966,0.437931034,0.306896552,0.196551724,0.224137931,0.051724138,0.003448276,0.772841576,0.718357083,0.707460184,0.730092205,0.738474434,0.741827326,0.725062867,0.795505618,0.649438202,0.651685393,0.608988764,0.670786517,0.660674157,0.656179775,1
Si Martin ang Lawing Malabo ang Paningin.fil.txt,113,17,1.125,5.10619469,6.647058824,1.982300885,2,0.566371681,1.982300885,1.831858407,1.672566372,1.07079646,0.486725664,0.415929204,0.221238938,0.256637168,0.03539823,0,0.769565217,0.684782609,0.691304348,0.717391304,0.708695652,0.717391304,0.72173913,0.7696793,0.618075802,0.626822157,0.620991254,0.670553936,0.653061224,0.635568513,1
Si Pilong Patago-tago.txt,267,93,1.826086957,4.382022472,2.870967742,2.037453184,7,0.228464419,2.037453184,1.808988764,1.277153558,0.74906367,0.183520599,0.153558052,0.086142322,0.131086142,0.007490637,0,0.734078212,0.67150838,0.720670391,0.710614525,0.633519553,0.739664804,0.684916201,0.766881029,0.540192926,0.633440514,0.615755627,0.511254019,0.631832797,0.577170418,1
Si Wako.txt,169,27,1.16,4.644970414,6.259259259,1.98816568,2,0.426035503,1.98816568,1.786982249,1.384615385,0.857988166,0.331360947,0.25443787,0.124260355,0.218934911,0.029585799,0.00591716,0.745928339,0.741042345,0.698697068,0.688925081,0.700325733,0.698697068,0.741042345,0.817155756,0.638826185,0.645598194,0.60496614,0.64785553,0.618510158,0.62979684,1
Aginaldo.fil,489,58,1.647058824,4.783231084,8.431034483,1.926380368,7,0.531697342,1.926380368,1.670756646,1.523517382,0.916155419,0.482617587,0.345603272,0.171779141,0.27402863,0.040899796,0.00408998,0.728469556,0.688974218,0.685134394,0.706527702,0.710916072,0.716950082,0.707624794,0.709871891,0.579502638,0.602110023,0.567445365,0.57648832,0.582516956,0.555388093,2
Alamat ng Ampalaya ,706,71,2.169811321,5.033994334,9.943661972,2.07082153,35,0.485835694,2.07082153,1.796033994,1.668555241,0.920679887,0.393767705,0.253541076,0.147308782,0.211048159,0.033994334,0.007082153,0.797513321,0.747779751,0.753818828,0.7669627,0.738188277,0.763410302,0.751332149,0.807673861,0.654676259,0.686330935,0.663309353,0.670983213,0.677218225,0.654196643,2
Alamat ng Palay,582,60,0,4.695876289,9.7,1.934707904,8,0.432989691,1.934707904,1.658075601,1.527491409,0.845360825,0.317869416,0.226804124,0.097938144,0.175257732,0.025773196,0.001718213,0.782974743,0.736669785,0.737605239,0.745556595,0.714686623,0.755846586,0.736202058,0.841968912,0.667098446,0.724740933,0.650906736,0.66126943,0.698186528,0.674870466,2
Ang Barumbadong Bus,487,72,0,4.560574949,6.763888889,1.891170431,7,0.41889117,1.891170431,1.671457906,1.410677618,0.86036961,0.353182752,0.275154004,0.114989733,0.188911704,0.014373717,0.008213552,0.771428571,0.726530612,0.739358601,0.725947522,0.715451895,0.748688047,0.733527697,0.789126853,0.621087315,0.643327842,0.60708402,0.622734761,0.640032949,0.625205931,2
Ang Bisikleta ni Momon,327,46,0,5.168195719,7.108695652,2.204892966,14,0.434250765,2.204892966,1.948012232,1.691131498,0.944954128,0.373088685,0.28440367,0.155963303,0.204892966,0.018348624,0,0.716827279,0.663454411,0.660489251,0.671608599,0.66790215,0.71237954,0.66790215,0.705533597,0.566205534,0.628458498,0.546442688,0.579051383,0.576086957,0.557312253,2
Ang Hukuman ni Sinukuan,652,58,0,4.81595092,11.24137931,2.067484663,17,0.369631902,2.067484663,1.828220859,1.541411043,0.884969325,0.326687117,0.253067485,0.110429448,0.180981595,0.015337423,0.001533742,0.781363453,0.746268657,0.748285599,0.75070593,0.743444937,0.755143203,0.736990722,0.810231023,0.672717272,0.683168317,0.641914191,0.677667767,0.661166117,0.684818482,2
Ang Itim Na Kuting,487,59,0,4.889117043,8.254237288,2.082135524,13,0.515400411,2.082135524,1.681724846,1.435318275,0.850102669,0.416837782,0.308008214,0.154004107,0.246406571,0.026694045,0,0.695744681,0.664893617,0.665957447,0.674468085,0.667021277,0.681914894,0.67393617,0.713251267,0.574221579,0.606082549,0.57204924,0.592324403,0.608979001,0.583635047,2
Ang Kamatis ni Peles,373,39,1.694444444,4.761394102,9.564102564,1.946380697,3,0.445040214,1.946380697,1.73458445,1.520107239,0.914209115,0.36461126,0.286863271,0.136729223,0.219839142,0.024128686,0,0.700500357,0.655468192,0.645461044,0.659756969,0.65761258,0.674767691,0.652609006,0.735351563,0.596679688,0.637695313,0.609375,0.610351563,0.627929688,0.608398438,2
Ang Madyik Silya Ni Titoy,541,92,0,4.744916821,5.880434783,2.053604436,17,0.42883549,2.053604436,1.707948244,1.410351201,0.833641405,0.338262477,0.25323475,0.109057301,0.229205176,0.018484288,0,0.712294674,0.670980587,0.678446989,0.682926829,0.678944749,0.697859632,0.680935789,0.712816998,0.568197395,0.594928033,0.553803975,0.584647019,0.570253598,0.5716244,2
Ang Mahiyaing Manok,380,50,0,5.276315789,7.6,2.260526316,18,0.523684211,2.260526316,1.805263158,1.702631579,0.971052632,0.473684211,0.331578947,0.221052632,0.289473684,0.039473684,0.002631579,0.661856964,0.611668758,0.626097867,0.64868256,0.622961104,0.641781681,0.623588457,0.678122381,0.563285834,0.569153395,0.548197821,0.575859179,0.54233026,0.536462699,2
Ang Makapangyarihang Kyutiks ni Mama.fil,487,60,0,4.706365503,8.116666667,1.94661191,14,0.472279261,1.94661191,1.702258727,1.46201232,0.887063655,0.379876797,0.287474333,0.12936345,0.215605749,0.022587269,0,0.737018425,0.704634283,0.700725851,0.714126186,0.703517588,0.727526521,0.705750977,0.759969325,0.61196319,0.663343558,0.618865031,0.660276074,0.630368098,0.610429448,2
Ang Pag-itim ng Uwak.fil,462,46,0,4.70995671,10.04347826,2,7,0.38961039,2,1.69047619,1.554112554,0.906926407,0.333333333,0.227272727,0.114718615,0.158008658,0.010822511,0,0.78077374,0.74091442,0.730363423,0.742086753,0.705744431,0.752051583,0.746776084,0.848019402,0.656426839,0.687146322,0.650767987,0.660468876,0.676637025,0.662894099,2
Ang Panganay.fil,407,42,0,5.147420147,9.69047619,2.179361179,23,0.488943489,2.179361179,1.837837838,1.705159705,0.945945946,0.388206388,0.294840295,0.14987715,0.218673219,0.017199017,0.002457002,0.771700357,0.738406659,0.735434007,0.758026159,0.734839477,0.750297265,0.737217598,0.787401575,0.620472441,0.68503937,0.650393701,0.651968504,0.673228346,0.67007874,2
Ang Tikbalang Kung Kabilugan ng Buwan,126,12,0,5.19047619,10.5,2.031746032,3,0.650793651,2.031746032,1.746031746,1.634920635,1.007936508,0.571428571,0.412698413,0.246031746,0.293650794,0.119047619,0.007936508,0.770554493,0.728489484,0.728489484,0.745697897,0.7208413,0.757170172,0.728489484,0.771573604,0.604060914,0.631979695,0.670050761,0.624365482,0.629441624,0.624365482,2
Anim na Daliri.fil,150,14,0,4.38,10.71428571,1.833333333,0,0.393333333,1.833333333,1.48,1.44,0.813333333,0.34,0.226666667,0.08,0.133333333,0.02,0,0.780933063,0.724137931,0.740365112,0.756592292,0.744421907,0.760649087,0.728194726,0.806451613,0.651026393,0.75659824,0.730205279,0.706744868,0.700879765,0.674486804,2
Apolakus!,782,96,0,4.89258312,8.145833333,2.031969309,33,0.480818414,2.031969309,1.786445013,1.562659847,0.92455243,0.410485934,0.306905371,0.143222506,0.235294118,0.023017903,0.001278772,0.726940942,0.698407432,0.714333112,0.714664897,0.694094227,0.724286662,0.706702057,0.747849706,0.612947035,0.643730195,0.629244002,0.634223631,0.641014033,0.604798551,2
Asul na Araw,552,55,0,4.650362319,10.03636364,1.934782609,14,0.489130435,1.934782609,1.596014493,1.507246377,0.826086957,0.393115942,0.28442029,0.153985507,0.201086957,0.041666667,0.001811594,0.724535876,0.681886603,0.685398896,0.685900652,0.689412945,0.685398896,0.684395384,0.713788301,0.597493036,0.656685237,0.601671309,0.608635097,0.638579387,0.610724234,2
Bakit Matagal ang Sundo Ko,860,119,0,4.63255814,7.226890756,1.952325581,28,0.446511628,1.952325581,1.656976744,1.377906977,0.811627907,0.354651163,0.263953488,0.123255814,0.227906977,0.026744186,0.003488372,0.679342572,0.66935224,0.663551402,0.679020303,0.67708669,0.693200129,0.673864003,0.724921979,0.581810076,0.62238074,0.584930896,0.61925992,0.625055729,0.608559964,2
Bertdey ni Dyisus Bukas.fil,350,27,0,4.742857143,12.96296296,1.86,9,0.52,1.86,1.64,1.491428571,0.928571429,0.394285714,0.285714286,0.214285714,0.308571429,0.048571429,0.011428571,0.6538165,0.630686199,0.616808019,0.624518119,0.635312259,0.646106399,0.66461064,0.646560847,0.555555556,0.551322751,0.505820106,0.540740741,0.540740741,0.528042328,2
Bilog na Itlog,282,39,0,4.815602837,7.230769231,1.989361702,4,0.407801418,1.989361702,1.755319149,1.595744681,0.897163121,0.326241135,0.262411348,0.102836879,0.163120567,0.003546099,0,0.716697936,0.655722326,0.669793621,0.699812383,0.683864916,0.674484053,0.657598499,0.826030928,0.609536082,0.590206186,0.613402062,0.657216495,0.617268041,0.657216495,2
Boy with No Face.fil,110,10,0,4.845454545,11,1.963636364,5,0.563636364,1.963636364,1.736363636,1.472727273,0.909090909,0.436363636,0.327272727,0.181818182,0.290909091,0.036363636,0,0.780429594,0.756563246,0.77326969,0.751789976,0.711217184,0.756563246,0.737470167,0.815533981,0.686084142,0.731391586,0.666666667,0.686084142,0.71197411,0.631067961,2
Bru-ha-ha-ha-ha-ha... Bru-hi-hi-hi-hi-hi,479,84,0,5.300626305,5.702380952,2.198329854,33,0.503131524,2.198329854,1.993736952,1.713987474,1.012526096,0.369519833,0.271398747,0.169102296,0.250521921,0.025052192,0.006263048,0.72597137,0.666666667,0.693251534,0.697852761,0.651840491,0.706543967,0.689672802,0.775599129,0.604212055,0.669571532,0.631808279,0.625998548,0.652142338,0.608569354,2
Chenelyn Chenelyn!,591,101,0,4.96108291,5.851485149,2,17,0.560067682,2,1.746192893,1.526226734,0.883248731,0.458544839,0.335025381,0.204737733,0.302876481,0.035532995,0.005076142,0.673819742,0.646781116,0.642918455,0.646351931,0.648497854,0.64806867,0.650643777,0.695023148,0.564814815,0.58912037,0.536458333,0.586226852,0.574652778,0.554976852,2
Dalawang Dagang Bulag,79,12,0,5.924050633,6.583333333,2.341772152,1,0.556962025,2.341772152,2.189873418,2.126582278,1.341772152,0.53164557,0.455696203,0.126582278,0.139240506,0.012658228,0,0.831168831,0.78961039,0.766233766,0.745454545,0.706493506,0.742857143,0.792207792,0.832786885,0.672131148,0.73442623,0.708196721,0.698360656,0.691803279,0.721311475,2
Disko sa Kanto.fil,121,14,1.461538462,5.198347107,8.642857143,2.115702479,3,0.685950413,2.115702479,1.768595041,1.636363636,0.975206612,0.611570248,0.421487603,0.239669421,0.41322314,0.074380165,0.008264463,0.643863179,0.595573441,0.607645875,0.623742455,0.629778672,0.635814889,0.651911469,0.57027027,0.456756757,0.47027027,0.451351351,0.47027027,0.489189189,0.483783784,2
Dragong Pula.fil,610,73,1.225352113,4.81147541,8.356164384,1.97704918,8,0.52295082,1.97704918,1.719672131,1.532786885,0.831147541,0.386885246,0.240983607,0.147540984,0.218032787,0.032786885,0,0.751944685,0.698789974,0.709161625,0.737683665,0.711754538,0.725151253,0.707000864,0.808623745,0.650915535,0.662728884,0.624926167,0.655640874,0.625516834,0.600118133,2
EDSA,84,1,0,5.988095238,84,2.357142857,7,0.797619048,2.357142857,2.107142857,1.964285714,1.166666667,0.726190476,0.55952381,0.333333333,0.428571429,0.107142857,0.011904762,0.739130435,0.690821256,0.683574879,0.693236715,0.683574879,0.683574879,0.690821256,0.76146789,0.571865443,0.648318043,0.584097859,0.590214067,0.611620795,0.565749235,2
Gamugamo sa Poste.fil,572,66,1.481481481,4.938811189,8.666666667,2.033216783,15,0.48951049,2.033216783,1.805944056,1.583916084,0.984265734,0.416083916,0.312937063,0.199300699,0.262237762,0.022727273,0,0.678171224,0.61990139,0.626624832,0.638278799,0.640519946,0.649932766,0.648139848,0.682674772,0.540425532,0.575683891,0.558054711,0.565349544,0.586018237,0.556838906,2
Gustong Mag-aral ni Sula,582,56,1.327272727,4.670103093,10.39285714,1.993127148,9,0.391752577,1.993127148,1.735395189,1.498281787,0.871134021,0.324742268,0.243986254,0.087628866,0.128865979,0.015463918,0,0.803201507,0.733992467,0.754237288,0.775894539,0.763182674,0.769303202,0.735875706,0.837890625,0.701171875,0.729166667,0.692057292,0.716145833,0.7109375,0.673828125,2
Handa Ako inside pages,3703,359,1.475524476,5.011612206,10.31476323,2.048609236,127,0.543613287,2.048609236,1.732919255,1.602484472,0.923575479,0.435322711,0.304887929,0.182284634,0.281663516,0.052660005,0.006481231,0.694223242,0.662167634,0.664394655,0.666216763,0.648468079,0.67195303,0.662437576,0.696738251,0.557642196,0.585407494,0.551082757,0.567436427,0.594482883,0.566897295,2
How Long Till September,962,91,1.405063291,4.840956341,10.57142857,1.992723493,18,0.494802495,1.992723493,1.726611227,1.506237006,0.884615385,0.38981289,0.27962578,0.148648649,0.245322245,0.036382536,0.008316008,0.743239552,0.707456979,0.706364381,0.705271784,0.692706911,0.713193117,0.708822726,0.766379633,0.612879072,0.651067016,0.594159491,0.624859603,0.634593785,0.61250468,2
Istorya ni Dodong.fil,637,58,1.473684211,4.678178964,10.98275862,1.989010989,21,0.47566719,1.989010989,1.62166405,1.469387755,0.835164835,0.395604396,0.309262166,0.160125589,0.237048666,0.034536892,0.001569859,0.755878581,0.722530996,0.722530996,0.729799059,0.7135528,0.734501924,0.720820864,0.795774648,0.654929577,0.666666667,0.628521127,0.675469484,0.66314554,0.65258216,2
Klasmeyt.fil,422,62,1.305084746,4.796208531,6.806451613,1.992890995,7,0.485781991,1.992890995,1.763033175,1.483412322,0.890995261,0.390995261,0.272511848,0.17535545,0.265402844,0.04028436,0.004739336,0.656387665,0.618628068,0.616110761,0.623662681,0.632473254,0.645689113,0.619886721,0.667820069,0.506920415,0.526816609,0.475778547,0.524221453,0.534602076,0.48183391,2
Mabuhay ang Filipinas!.fil,310,37,1.351351351,5.396774194,8.378378378,2.3,26,0.551612903,2.3,1.951612903,1.748387097,0.967741935,0.441935484,0.280645161,0.174193548,0.293548387,0.048387097,0.009677419,0.667157585,0.640648012,0.637702504,0.642857143,0.633284242,0.647275405,0.645066274,0.648130393,0.51198466,0.577181208,0.520613615,0.52253116,0.541706616,0.551294343,2
Makinang Makinang,985,93,2.0375,4.67715736,10.59139785,1.94822335,23,0.421319797,1.94822335,1.689340102,1.474111675,0.831472081,0.337055838,0.254822335,0.098477157,0.149238579,0.023350254,0.008121827,0.772091723,0.717561521,0.746085011,0.746644295,0.728747204,0.746644295,0.737136465,0.789617486,0.635441062,0.692818111,0.641686183,0.666666667,0.68657299,0.651834504,2
May Higante sa Aming Bahay,808,68,1.880952381,4.857673267,11.88235294,2.01980198,16,0.464108911,2.01980198,1.761138614,1.570544554,0.905940594,0.387376238,0.309405941,0.136138614,0.214108911,0.028465347,0.002475248,0.786502271,0.741726152,0.767034393,0.759247242,0.736210253,0.773199221,0.760869565,0.806266549,0.684907326,0.707413945,0.672109444,0.690203001,0.707413945,0.659311562,2
May mga Bulaklak.fil,125,14,1.285714286,4.864,8.928571429,1.936,5,0.504,1.936,1.744,1.536,0.96,0.352,0.272,0.232,0.384,0.04,0,0.741127349,0.711899791,0.705636743,0.722338205,0.670146138,0.69519833,0.678496868,0.740740741,0.615384615,0.666666667,0.652421652,0.584045584,0.695156695,0.595441595,2
May Pera sa Basura.fil,188,14,2.857142857,4.888297872,13.42857143,1.968085106,1,0.531914894,1.968085106,1.664893617,1.64893617,0.95212766,0.478723404,0.367021277,0.138297872,0.207446809,0.042553191,0,0.686813187,0.657967033,0.646978022,0.664835165,0.693681319,0.673076923,0.677197802,0.658088235,0.556985294,0.566176471,0.527573529,0.588235294,0.588235294,0.538602941,2
