book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
A_Malapaga___Rinconada-v12022.08.04T053109,139,12,1.75,5.561151079,11.58333333,2.330935252,15,0.633093525,2.330935252,1.848920863,1.776978417,0.971223022,0.45323741,0.302158273,0.273381295,0.417266187,0.086330935,0.014388489,0.466772152,0.46835443,0.446202532,0.498417722,0.477848101,0.492088608,0.498417722,0.404,0.526,0.416,0.534,0.634,0.616,0.614,1
A_Palda_Kong_Pula___Rinconada-v12022.09.20T002148,11,0,0,5.363636364,11,2.181818182,0,0.727272727,2.181818182,1.909090909,1.454545455,1,0.636363636,0.545454545,0.272727273,0.545454545,0.181818182,0.181818182,0.458333333,0.4375,0.4375,0.458333333,0.354166667,0.4375,0.479166667,0.289473684,0.342105263,0.263157895,0.315789474,0.342105263,0.289473684,0.236842105,1
A_Pamilya_Namo___Rinconada-v12023.03.24T050122,168,14,1.692307692,5.166666667,12,2.095238095,6,0.636904762,2.095238095,1.75,1.55952381,0.869047619,0.464285714,0.303571429,0.279761905,0.428571429,0.071428571,0.005952381,0.472701149,0.461206897,0.445402299,0.492816092,0.487068966,0.474137931,0.505747126,0.377609108,0.516129032,0.421252372,0.5028463,0.622390892,0.586337761,0.601518027,1
A_Prinsipe_saka_a_Tigreng_si_Imaw___Rinconada-v12023.04.13T024023,541,69,1.574468085,4.890942699,7.84057971,2.075785582,18,0.515711645,2.075785582,1.844731978,1.406654344,0.902033272,0.393715342,0.330868762,0.218114603,0.425138632,0.081330869,0.014787431,0.565902579,0.569245463,0.551098376,0.575931232,0.6165234,0.577363897,0.582139446,0.536726804,0.543170103,0.482603093,0.513530928,0.632731959,0.596005155,0.56185567,1
A_sadit_na_Kabalang_saka_Isura____Rinconada,114,14,1.3,4.807017544,8.142857143,1.98245614,1,0.377192982,1.98245614,1.754385965,1.421052632,0.868421053,0.342105263,0.271929825,0.131578947,0.210526316,0.043859649,0.00877193,0.658139535,0.662790698,0.669767442,0.669767442,0.706976744,0.68372093,0.674418605,0.631746032,0.685714286,0.634920635,0.603174603,0.768253968,0.657142857,0.580952381,1
Bagong_Kaabay_ni_Sampalok___Rinconada-v12023.03.30T020438,495,50,1.617021277,4.701010101,9.9,2.066666667,16,0.418181818,2.066666667,1.753535354,1.385858586,0.846464646,0.335353535,0.254545455,0.191919192,0.311111111,0.038383838,0.002020202,0.564931507,0.557808219,0.569863014,0.590136986,0.616438356,0.584109589,0.576438356,0.524271845,0.560866318,0.499626587,0.53995519,0.640776699,0.602688574,0.544436146,1
Baka_na_uusad_a_sungoy.___Rinconada,76,11,1.2,4.671052632,6.909090909,2.026315789,2,0.315789474,2.026315789,1.657894737,1.381578947,0.815789474,0.289473684,0.223684211,0.052631579,0.144736842,0.013157895,0,0.632352941,0.654411765,0.694852941,0.669117647,0.709558824,0.676470588,0.647058824,0.632124352,0.70984456,0.595854922,0.689119171,0.772020725,0.678756477,0.606217617,1
Bilangon_Ta_Tiil___Rinconada-v12023.03.24T061748,149,12,1.75,4.798657718,12.41666667,2.006711409,7,0.563758389,2.006711409,1.469798658,1.456375839,0.731543624,0.402684564,0.248322148,0.234899329,0.369127517,0.073825503,0.006711409,0.422261484,0.395759717,0.371024735,0.441696113,0.416961131,0.422261484,0.445229682,0.265258216,0.4342723,0.29342723,0.448356808,0.546948357,0.523474178,0.558685446,1
Bulawan_na_Sapatos___Rinconada-v12022.08.04T025916,314,23,1.869565217,4.920382166,13.65217391,2.117834395,14,0.442675159,2.117834395,1.761146497,1.531847134,0.859872611,0.356687898,0.23566879,0.191082803,0.289808917,0.050955414,0.003184713,0.57177814,0.552202284,0.556280587,0.585644372,0.580750408,0.58319739,0.589722675,0.494517544,0.586622807,0.483552632,0.554824561,0.677631579,0.640350877,0.617324561,1
Burak_sa_Natad___Rinconada,228,15,1.533333333,4.929824561,15.2,2,4,0.592105263,2,1.557017544,1.473684211,0.828947368,0.434210526,0.324561404,0.254385965,0.416666667,0.092105263,0.035087719,0.400447427,0.416107383,0.389261745,0.444071588,0.432885906,0.436241611,0.450782998,0.356927711,0.472891566,0.359939759,0.471385542,0.498493976,0.516566265,0.486445783,1
Chichi-_Chacha__Maagnow!___Rinconada,208,33,1.578947368,4.230769231,6.303030303,1.778846154,2,0.451923077,1.778846154,1.5625,1.067307692,0.745192308,0.307692308,0.240384615,0.225961538,0.379807692,0.091346154,0.009615385,0.576631259,0.579666161,0.575113809,0.57814871,0.573596358,0.593323217,0.572078907,0.450226244,0.42760181,0.418552036,0.386877828,0.527149321,0.461538462,0.411764706,1
COVIDBOOK___Rinconada-v12022.08.04T025327,332,47,1.757575758,5.379518072,7.063829787,2.325301205,29,0.527108434,2.325301205,1.945783133,1.701807229,0.987951807,0.430722892,0.322289157,0.268072289,0.388554217,0.060240964,0.003012048,0.57073509,0.566574202,0.534674064,0.581830791,0.589459085,0.598474341,0.585991678,0.49955157,0.565919283,0.523766816,0.548878924,0.640358744,0.606278027,0.617040359,1
Dalagan!_Dalagan!_Dalagan!___Rinconada-v12022.08.04T024831,161,17,1.571428571,5.658385093,9.470588235,2.385093168,17,0.614906832,2.385093168,1.931677019,1.857142857,1,0.472049689,0.310559006,0.279503106,0.428571429,0.080745342,0.00621118,0.514018692,0.514018692,0.50200267,0.546061415,0.530040053,0.539385848,0.566088117,0.441426146,0.568760611,0.427843803,0.570458404,0.665534805,0.653650255,0.660441426,1
Diri_Ako_Takot_sa_Uran___Rinconada,273,22,1.6,4.761904762,12.40909091,1.948717949,5,0.523809524,1.948717949,1.494505495,1.377289377,0.769230769,0.384615385,0.285714286,0.208791209,0.322344322,0.062271062,0.029304029,0.437869822,0.445759369,0.409270217,0.459566075,0.490138067,0.465483235,0.473372781,0.409589041,0.51369863,0.408219178,0.523287671,0.582191781,0.547945205,0.520547945,1
Diri_Pagpatunugon_a_Bagtingan!___Rinconada-v12023.03.27T054312,450,54,1.641025641,5.046666667,8.333333333,2.157777778,27,0.515555556,2.157777778,1.813333333,1.537777778,0.911111111,0.431111111,0.282222222,0.226666667,0.357777778,0.064444444,0.002222222,0.558434399,0.55567806,0.528114664,0.566703418,0.597023153,0.573318633,0.571664829,0.49340176,0.538123167,0.486070381,0.513196481,0.627565982,0.595307918,0.574780059,1
Emma___Rinconada-v12022.08.04T023812,476,44,1.916666667,4.87394958,10.81818182,2.071428571,21,0.544117647,2.071428571,1.710084034,1.441176471,0.840336134,0.451680672,0.31092437,0.214285714,0.407563025,0.06092437,0.004201681,0.577195854,0.578286961,0.554828151,0.594653573,0.61756683,0.602836879,0.59847245,0.48933039,0.55481972,0.468727005,0.502575423,0.643119941,0.592347314,0.548197204,1
Espesyal_na_Regalo_ki_Ling___Rinconada-v12022.08.04T023314,291,40,1.636363636,4.824742268,7.275,2.024054983,9,0.529209622,2.024054983,1.649484536,1.446735395,0.845360825,0.422680412,0.278350515,0.233676976,0.388316151,0.082474227,0.003436426,0.500900901,0.493693694,0.476576577,0.513513514,0.51981982,0.513513514,0.528828829,0.404617254,0.494532199,0.385176185,0.462940462,0.590522479,0.52855407,0.504252734,1
Gustong_Magbado_ni_Nin___Rinconada,278,37,1.62962963,4.618705036,7.513513514,1.967625899,3,0.428057554,1.967625899,1.773381295,1.374100719,0.917266187,0.392086331,0.334532374,0.226618705,0.294964029,0.014388489,0,0.684315684,0.691308691,0.68031968,0.691308691,0.73026973,0.704295704,0.691308691,0.657858136,0.671766342,0.659248957,0.602225313,0.778859527,0.692628651,0.584144645,1
Iba-ibang_Baloy___Rinconada-v12023.03.30T123936,279,25,1.526315789,4.573476703,11.16,1.964157706,6,0.455197133,1.964157706,1.58781362,1.344086022,0.741935484,0.347670251,0.254480287,0.189964158,0.301075269,0.050179211,0.010752688,0.47638191,0.463316583,0.461306533,0.514572864,0.513567839,0.491457286,0.518592965,0.412087912,0.524725275,0.440934066,0.479395604,0.646978022,0.590659341,0.554945055,1
Inaarog_ni_Toto_si_Lolo___Rinconada,103,14,0,4.572815534,7.357142857,1.912621359,2,0.203883495,1.912621359,1.815533981,1.339805825,0.912621359,0.194174757,0.194174757,0.106796117,0.116504854,0,0,0.621776504,0.544412607,0.627507163,0.679083095,0.679083095,0.618911175,0.607449857,0.559471366,0.621145374,0.572687225,0.59030837,0.674008811,0.616740088,0.585903084,1
Ipabayad_ag_Iayag___Rinconada,429,60,1.54,4.566433566,7.15,2.009324009,9,0.307692308,2.009324009,1.72960373,1.272727273,0.787878788,0.258741259,0.2004662,0.135198135,0.230769231,0.020979021,0.002331002,0.639189189,0.630405405,0.631756757,0.641216216,0.661486486,0.639864865,0.624324324,0.58909445,0.629990263,0.565725414,0.544303797,0.686465433,0.628042843,0.570593963,1
Isay_an_na_Igen____Rinconada,83,20,0,4.072289157,4.15,1.819277108,4,0.253012048,1.819277108,1.373493976,1.337349398,0.710843373,0.204819277,0.192771084,0.120481928,0.156626506,0,0,0.53968254,0.543650794,0.515873016,0.523809524,0.551587302,0.55952381,0.567460317,0.5,0.517857143,0.529761905,0.458333333,0.547619048,0.494047619,0.446428571,1
Isi_Ko___Rinconada,58,12,1.416666667,5.5,4.833333333,2.344827586,0,0.534482759,2.344827586,1.913793103,1.775862069,0.982758621,0.465517241,0.431034483,0.24137931,0.310344828,0.051724138,0.017241379,0.67953668,0.67953668,0.664092664,0.671814672,0.671814672,0.683397683,0.652509653,0.695,0.7,0.675,0.615,0.735,0.69,0.65,1
Iskedyul_ni_Momo___Rinconada-v12022.09.06T074145,14,0,0,4.857142857,14,2,0,0.5,2,1.571428571,1.428571429,0.785714286,0.428571429,0.285714286,0.214285714,0.428571429,0.142857143,0.071428571,0.259259259,0.222222222,0.222222222,0.259259259,0.240740741,0.277777778,0.277777778,0.075,0.125,0.05,0.05,0.15,0.1,0.1,1
Kadakulo_Kasadit___Rinconada,180,32,1.625,4.644444444,5.625,2.055555556,1,0.322222222,2.055555556,1.827777778,1.388888889,0.866666667,0.266666667,0.216666667,0.144444444,0.233333333,0.016666667,0,0.65797546,0.67791411,0.661042945,0.67791411,0.728527607,0.708588957,0.680981595,0.575052854,0.627906977,0.558139535,0.490486258,0.693446089,0.613107822,0.505285412,1
Kanakong_Tanuman_kin_mga_Kakanon____Rinconada,341,43,1.258064516,5.463343109,7.930232558,2.117302053,19,0.739002933,2.117302053,1.671554252,1.583577713,0.897360704,0.548387097,0.35483871,0.246334311,0.439882698,0.117302053,0.023460411,0.449197861,0.44986631,0.44986631,0.471925134,0.469251337,0.465909091,0.477272727,0.408450704,0.51584507,0.409330986,0.514964789,0.580105634,0.537852113,0.523767606,1
Kanta_ni_Riwit___Rinconada,213,67,1.142857143,4.863849765,3.179104478,2.018779343,10,0.558685446,2.018779343,1.690140845,1.225352113,0.830985915,0.431924883,0.333333333,0.267605634,0.427230047,0.046948357,0.004694836,0.549751244,0.516169154,0.523631841,0.521144279,0.594527363,0.534825871,0.553482587,0.543554007,0.538327526,0.520905923,0.515679443,0.588850174,0.56097561,0.520905923,1
Kayang-kaya_ni_Ate_Risa___Rinconada-v12023.03.27T075208,418,48,1.648648649,4.983253589,8.708333333,2.215311005,23,0.456937799,2.215311005,1.822966507,1.516746411,0.854066986,0.370813397,0.284688995,0.241626794,0.342105263,0.043062201,0.004784689,0.553204353,0.541112455,0.528415961,0.564087062,0.602781137,0.572551391,0.571342201,0.502431118,0.566450567,0.495948136,0.528363047,0.65802269,0.629659643,0.604538088,1
Kaya_Man_ni_Duma___Rinconada-v12023.03.27T071814,355,50,1.739130435,4.769014085,7.1,2.05915493,13,0.433802817,2.05915493,1.692957746,1.436619718,0.830985915,0.346478873,0.233802817,0.197183099,0.292957746,0.047887324,0.005633803,0.530780781,0.512762763,0.508258258,0.556306306,0.557057057,0.545795796,0.536786787,0.470347648,0.539877301,0.448875256,0.511247444,0.609406953,0.599182004,0.581799591,1
Kin_Nag-uuran___Rinconada-v12023.03.27T075812,267,39,1.612903226,4.970037453,6.846153846,2.093632959,10,0.501872659,2.093632959,1.756554307,1.513108614,0.891385768,0.393258427,0.284644195,0.247191011,0.36329588,0.056179775,0.011235955,0.5547098,0.549952426,0.53282588,0.57849667,0.571836346,0.577545195,0.585156993,0.471116816,0.577663671,0.496790757,0.55198973,0.689345315,0.632862644,0.611039795,1
Kin_Pauno_Nagkakolor_su_mga_Insekto___Rinconada,139,24,1.523809524,4.338129496,5.791666667,1.913669065,0,0.330935252,1.913669065,1.611510791,1.309352518,0.784172662,0.26618705,0.230215827,0.122302158,0.244604317,0.028776978,0,0.634782609,0.619565217,0.6,0.608695652,0.660869565,0.582608696,0.610869565,0.586419753,0.672839506,0.586419753,0.515432099,0.706790123,0.62654321,0.62037037,1
Kirikot_Saka_Tulid___Rinconada,97,15,1.090909091,4.154639175,6.466666667,1.742268041,0,0.360824742,1.742268041,1.618556701,1.144329897,0.75257732,0.288659794,0.257731959,0.06185567,0.319587629,0.030927835,0,0.480392157,0.444444444,0.54248366,0.477124183,0.506535948,0.464052288,0.45751634,0.563380282,0.511737089,0.492957746,0.464788732,0.478873239,0.521126761,0.488262911,1
Kuneho_saka_Ayam___Rinconada,169,14,1.357142857,5.278106509,12.07142857,2.106508876,6,0.639053254,2.106508876,1.656804734,1.609467456,0.940828402,0.526627219,0.331360947,0.272189349,0.372781065,0.100591716,0.053254438,0.447443182,0.443181818,0.419034091,0.474431818,0.485795455,0.477272727,0.485795455,0.350282486,0.457627119,0.329566855,0.435028249,0.483992467,0.455743879,0.448210923,1
Liguan_saka_Elepante____Rinconada,83,16,1.4,4.710843373,5.1875,2.024096386,0,0.373493976,2.024096386,1.686746988,1.445783133,0.819277108,0.313253012,0.228915663,0.13253012,0.21686747,0.048192771,0.036144578,0.523026316,0.496710526,0.529605263,0.529605263,0.569078947,0.559210526,0.516447368,0.488584475,0.584474886,0.525114155,0.584474886,0.675799087,0.621004566,0.552511416,1
Lukso!_Lukso!_Lukso!___Rinconada-v12022.08.04T004429,291,50,1.652173913,5.089347079,5.82,2.161512027,14,0.591065292,2.161512027,1.845360825,1.446735395,0.917525773,0.484536082,0.364261168,0.240549828,0.453608247,0.092783505,0.010309278,0.524091293,0.514792899,0.500422654,0.542688081,0.54353339,0.536770921,0.546069315,0.41367713,0.506726457,0.420403587,0.484304933,0.58632287,0.557174888,0.542600897,1
Maduag_na_Keyk___Rinconada-v12022.09.07T034935,105,10,1.4,3.695238095,10.5,1.619047619,0,0.219047619,1.619047619,1.419047619,0.99047619,0.676190476,0.2,0.142857143,0.047619048,0.114285714,0.019047619,0,0.554770318,0.586572438,0.614840989,0.607773852,0.632508834,0.583038869,0.586572438,0.550561798,0.58988764,0.528089888,0.516853933,0.629213483,0.606741573,0.533707865,1
Magagayon_na_mga_Ayop_sa_Tubig___Rinconada,186,14,1.214285714,4.806451613,13.28571429,1.919354839,6,0.715053763,1.919354839,1.430107527,1.387096774,0.741935484,0.521505376,0.268817204,0.241935484,0.456989247,0.123655914,0.021505376,0.45325779,0.439093484,0.413597734,0.485835694,0.463172805,0.461756374,0.484419263,0.384615385,0.475,0.384615385,0.486538462,0.551923077,0.5,0.517307692,1
Magayon_na_Aldow___Rinconada,158,27,1.625,4.917721519,5.851851852,1.860759494,1,0.493670886,1.860759494,1.683544304,1.265822785,0.848101266,0.430379747,0.335443038,0.170886076,0.284810127,0.044303797,0.018987342,0.577181208,0.565436242,0.553691275,0.55033557,0.590604027,0.563758389,0.55033557,0.507211538,0.627403846,0.502403846,0.524038462,0.711538462,0.65625,0.588942308,1
Magbilang_Kita___Rinconada,224,17,1.25,4.723214286,13.17647059,1.986607143,6,0.558035714,1.986607143,1.504464286,1.294642857,0.691964286,0.401785714,0.267857143,0.21875,0.40625,0.075892857,0.035714286,0.407720145,0.4053076,0.392038601,0.440289505,0.43305187,0.431845597,0.440289505,0.371666667,0.45,0.38,0.471666667,0.495,0.485,0.465,1
Magtinabangan_Kita___Rinconada,254,17,1.294117647,4.75984252,14.94117647,1.980314961,6,0.562992126,1.980314961,1.531496063,1.437007874,0.81496063,0.413385827,0.291338583,0.24015748,0.377952756,0.086614173,0.031496063,0.466386555,0.477941176,0.450630252,0.49789916,0.491596639,0.492647059,0.503151261,0.452857143,0.495714286,0.452857143,0.517142857,0.544285714,0.552857143,0.542857143,1
Mag_amigo_si_Kasag_saka_Isura___Rinconada,67,10,1.090909091,4.940298507,6.7,2.074626866,1,0.313432836,2.074626866,1.776119403,1.47761194,0.865671642,0.268656716,0.179104478,0.119402985,0.194029851,0.044776119,0.029850746,0.66796875,0.609375,0.6015625,0.65625,0.6796875,0.66015625,0.63671875,0.613259669,0.679558011,0.61878453,0.61878453,0.756906077,0.718232044,0.668508287,1
Makusog_na_Bayong___Rinconada-v12022.08.04T003923,491,39,1.631578947,5.057026477,12.58974359,2.154786151,17,0.460285132,2.154786151,1.922606925,1.545824847,0.963340122,0.376782077,0.305498982,0.201629328,0.319755601,0.034623218,0.00203666,0.614919355,0.601814516,0.60483871,0.619959677,0.642641129,0.605342742,0.619455645,0.589657488,0.617864338,0.58629953,0.611148422,0.721961048,0.676292814,0.613834788,1
Manga_Kolor_ka_Kapalibotan___Rinconada-v12023.03.12T041505,245,17,5.25,4.72244898,14.41176471,2.012244898,3,0.395918367,2.012244898,1.795918367,1.473469388,0.951020408,0.359183673,0.302040816,0.195918367,0.273469388,0.053061224,0,0.658991228,0.637061404,0.625,0.665570175,0.691885965,0.646929825,0.655701754,0.619760479,0.601796407,0.594311377,0.556886228,0.669161677,0.586826347,0.570359281,1
Mayna_Maglayog_Kita!___Rinconada-v12023.04.05T125045,172,21,1.5,5.302325581,8.19047619,2.261627907,20,0.5,2.261627907,1.808139535,1.755813953,0.994186047,0.360465116,0.238372093,0.209302326,0.308139535,0.063953488,0.005813953,0.49255751,0.460081191,0.473612991,0.48037889,0.48985115,0.474966171,0.50067659,0.433962264,0.552315609,0.447684391,0.545454545,0.651801029,0.631217839,0.61406518,1
Mayna_ta_Magbilang!___Rinconada-v12023.03.30T130555,134,8,2.285714286,5.21641791,16.75,2.119402985,5,0.679104478,2.119402985,1.611940299,1.626865672,0.843283582,0.507462687,0.343283582,0.26119403,0.388059701,0.089552239,0.007462687,0.414159292,0.389380531,0.385840708,0.442477876,0.417699115,0.415929204,0.451327434,0.309468822,0.473441109,0.33256351,0.482678984,0.584295612,0.558891455,0.58891455,1
Mga_Amigo_sa_Kapalibutan___Rinconada-v12022.08.04T002545,299,24,1.761904762,4.849498328,12.45833333,2.100334448,13,0.498327759,2.100334448,1.715719064,1.464882943,0.806020067,0.404682274,0.284280936,0.214046823,0.377926421,0.036789298,0.003344482,0.531822145,0.519616391,0.510897995,0.54228422,0.543156059,0.534437663,0.54228422,0.438452521,0.499413834,0.440797186,0.504103165,0.6014068,0.570926143,0.550996483,1
Mga_Gamgam___Rinconada,53,12,1.181818182,4.660377358,4.416666667,1.773584906,1,0.603773585,1.773584906,1.660377358,1.283018868,0.962264151,0.452830189,0.433962264,0.264150943,0.509433962,0.018867925,0.018867925,0.677083333,0.78125,0.770833333,0.692708333,0.697916667,0.697916667,0.692708333,0.688405797,0.739130435,0.666666667,0.666666667,0.775362319,0.702898551,0.68115942,1
Mga_Gamit_sa_Para-uma___Rinconada-v12022.09.08T003510,239,15,1.133333333,4.728033473,15.93333333,1.974895397,6,0.535564854,1.974895397,1.539748954,1.372384937,0.794979079,0.389121339,0.271966527,0.251046025,0.39748954,0.083682008,0.033472803,0.473446328,0.472316384,0.439548023,0.499435028,0.480225989,0.491525424,0.50960452,0.420807453,0.476708075,0.409937888,0.501552795,0.543478261,0.51863354,0.50621118,1
Mga_Insekto_Sadi_Lugar_Namo___Rinconada,174,13,1.230769231,5.097701149,13.38461538,1.994252874,6,0.82183908,1.994252874,1.551724138,1.442528736,0.787356322,0.586206897,0.362068966,0.333333333,0.58045977,0.149425287,0.022988506,0.432394366,0.445070423,0.423943662,0.467605634,0.456338028,0.456338028,0.48028169,0.355140187,0.469158879,0.377570093,0.472897196,0.519626168,0.530841121,0.500934579,1
