book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
An_Koneho_asin_Ayam___Central_Bikol-v12022.08.26T022028,198,22,1.363636364,4.803030303,9,2.070707071,4,0.419191919,2.070707071,1.646464646,1.565656566,0.868686869,0.343434343,0.237373737,0.186868687,0.287878788,0.045454545,0.01010101,0.626826029,0.614873838,0.602921647,0.616201859,0.613545817,0.626826029,0.62815405,0.520720721,0.592792793,0.497297297,0.522522523,0.538738739,0.547747748,0.52972973,1
An_Lion_Nagdadalagan_asin_an_Baka_Naglalakaw___Central_Bikol,46,11,1.6,5.760869565,4.181818182,2.195652174,4,0.695652174,2.195652174,1.695652174,1.891304348,1.086956522,0.630434783,0.5,0.391304348,0.434782609,0.065217391,0.043478261,0.613207547,0.608490566,0.636792453,0.617924528,0.603773585,0.617924528,0.646226415,0.596273292,0.745341615,0.565217391,0.627329193,0.726708075,0.689440994,0.652173913,1
An_Magayunun_na_Aldaw___Central_Bikol,191,27,1.541666667,4.162303665,7.074074074,1.842931937,3,0.256544503,1.842931937,1.581151832,1.240837696,0.743455497,0.214659686,0.157068063,0.120418848,0.188481675,0.02617801,0,0.679933665,0.68159204,0.666666667,0.64344942,0.665008292,0.655058043,0.645107794,0.571776156,0.647201946,0.557177616,0.442822384,0.591240876,0.591240876,0.554744526,1
An_Magbarkadang_Kasag_asin_Sira___Central_Bikol,268,17,1.823529412,4.873134328,15.76470588,1.932835821,8,0.619402985,1.932835821,1.5,1.5,0.876865672,0.473880597,0.302238806,0.257462687,0.384328358,0.119402985,0.026119403,0.518339768,0.511583012,0.483590734,0.532818533,0.535714286,0.527992278,0.549227799,0.4473342,0.5526658,0.44603381,0.511053316,0.566970091,0.55136541,0.548764629,1
An_Mahamis_na_Mansanas___Central_Bikol,165,22,1.888888889,4.793939394,7.5,1.987878788,0,0.393939394,1.987878788,1.690909091,1.484848485,0.878787879,0.363636364,0.296969697,0.163636364,0.260606061,0.054545455,0.018181818,0.682333874,0.6726094,0.662884927,0.6726094,0.656401945,0.677471637,0.661264182,0.577878104,0.661399549,0.534988713,0.573363431,0.618510158,0.613995485,0.618510158,1
An_Makaraw_na_Millipede___Central_Bikol,149,13,1.307692308,5.751677852,11.46153846,2.288590604,9,0.66442953,2.288590604,1.852348993,1.812080537,1.053691275,0.55704698,0.422818792,0.348993289,0.463087248,0.120805369,0.013422819,0.533910534,0.515151515,0.507936508,0.52958153,0.515151515,0.523809524,0.519480519,0.459662289,0.527204503,0.433395872,0.514071295,0.542213884,0.532833021,0.527204503,1
An_Nawawarang_Aking_Pato___Central_Bikol,96,14,1.230769231,5.1875,6.857142857,2.1875,4,0.40625,2.1875,1.875,1.760416667,1.010416667,0.34375,0.3125,0.135416667,0.177083333,0.010416667,0,0.75,0.71,0.7225,0.735,0.6825,0.735,0.7175,0.69205298,0.778145695,0.665562914,0.665562914,0.705298013,0.754966887,0.688741722,1
An_Paglinig_sa_Hawak___Central_Bikol,239,25,1.16,4.815899582,9.56,2.050209205,6,0.439330544,2.050209205,1.531380753,1.489539749,0.761506276,0.380753138,0.292887029,0.171548117,0.255230126,0.071129707,0.020920502,0.625971143,0.632630411,0.603773585,0.619311876,0.647058824,0.637069922,0.61154273,0.544342508,0.597859327,0.516819572,0.584097859,0.602446483,0.623853211,0.594801223,1
AN_SADIT_NA_BITOON_NI_ALI___Central_Bikol,155,17,1.176470588,4.470967742,9.117647059,1.909677419,2,0.290322581,1.909677419,1.677419355,1.251612903,0.780645161,0.258064516,0.225806452,0.096774194,0.167741935,0.025806452,0.012903226,0.713207547,0.7,0.709433962,0.701886792,0.716981132,0.724528302,0.690566038,0.664850136,0.741144414,0.596730245,0.57493188,0.689373297,0.602179837,0.585831063,1
An_Sadit_na_Siyo_saka_an_Pato-pato___Central_Bikol-v12022.08.11T021900,500,34,1.363636364,5.27,14.70588235,2.15,26,0.582,2.15,1.894,1.644,1.014,0.464,0.348,0.266,0.424,0.094,0.01,0.628477133,0.612446959,0.615747289,0.632248939,0.622347949,0.642621405,0.636963696,0.537888199,0.61863354,0.495652174,0.521118012,0.620496894,0.622981366,0.567701863,1
An_Sadit_na_Ukay_Saka_An_Sira___Central_Bikol,117,15,1.454545455,4.41025641,7.8,1.863247863,2,0.358974359,1.863247863,1.555555556,1.367521368,0.794871795,0.264957265,0.213675214,0.136752137,0.273504274,0.017094017,0,0.655778894,0.693467337,0.663316583,0.650753769,0.67839196,0.685929648,0.675879397,0.628571429,0.746428571,0.560714286,0.528571429,0.653571429,0.635714286,0.542857143,1
An_sakong_Lawas___Central_Bikol,241,22,1.272727273,5.170124481,10.95454545,2.082987552,14,0.539419087,2.082987552,1.771784232,1.639004149,0.850622407,0.414937759,0.352697095,0.195020747,0.315352697,0.033195021,0.01659751,0.732052578,0.731041456,0.724974722,0.725985844,0.730030334,0.739130435,0.724974722,0.701227831,0.739427012,0.714870396,0.716234652,0.748976808,0.769440655,0.718963165,1
An_Sakong_mga_Tanum_na_Kaunon___Central_Bikol,380,41,1.1875,5.042105263,9.268292683,2.086842105,15,0.484210526,2.086842105,1.710526316,1.571052632,0.863157895,0.360526316,0.271052632,0.207894737,0.305263158,0.065789474,0.015789474,0.616194865,0.610928242,0.603028308,0.605661619,0.599736669,0.619486504,0.605003292,0.552888889,0.619555556,0.531555556,0.564444444,0.605333333,0.615111111,0.595555556,1
An_Samuyang_Pamilya___Central_Bikol-v12022.08.11T022308,136,13,1.272727273,5.397058824,10.46153846,2.125,6,0.691176471,2.125,1.757352941,1.727941176,0.985294118,0.522058824,0.382352941,0.294117647,0.404411765,0.080882353,0.007352941,0.535117057,0.505016722,0.506688963,0.555183946,0.515050167,0.546822742,0.56187291,0.44612069,0.629310345,0.463362069,0.573275862,0.663793103,0.668103448,0.676724138,1
An_Sarung_Dakulang_Keyk___Central_Bikol,88,12,1.307692308,4.477272727,7.333333333,1.795454545,0,0.318181818,1.795454545,1.670454545,1.329545455,0.875,0.306818182,0.284090909,0.034090909,0.056818182,0.011363636,0,0.650165017,0.656765677,0.603960396,0.660066007,0.686468647,0.656765677,0.627062706,0.537735849,0.679245283,0.556603774,0.481132075,0.622641509,0.556603774,0.566037736,1
An_Tulong_Saradit_na_Kuting___Central_Bikol,119,25,1.066666667,5.478991597,4.76,2.134453782,2,0.521008403,2.134453782,1.915966387,1.831932773,1.12605042,0.495798319,0.43697479,0.193277311,0.243697479,0.058823529,0.033613445,0.716190476,0.767619048,0.700952381,0.742857143,0.8,0.758095238,0.761904762,0.706030151,0.834170854,0.628140704,0.590452261,0.766331658,0.690954774,0.695979899,1
An_Turtle_Dove___Central_Bikol,56,8,1.111111111,5.178571429,7,2.071428571,5,0.428571429,2.071428571,1.946428571,1.267857143,0.964285714,0.375,0.339285714,0.142857143,0.321428571,0.035714286,0.017857143,0.436681223,0.462882096,0.449781659,0.423580786,0.427947598,0.441048035,0.436681223,0.452380952,0.595238095,0.470238095,0.482142857,0.571428571,0.529761905,0.470238095,1
An_Tánga_saka_an_Tinapay___Central_Bikol-v12022.08.11T023654,415,28,1.76,5.257831325,14.82142857,2.106024096,15,0.640963855,2.106024096,1.790361446,1.595180723,0.961445783,0.465060241,0.354216867,0.286746988,0.486746988,0.101204819,0.026506024,0.560433295,0.564424173,0.533067275,0.561003421,0.556442417,0.559293044,0.566704675,0.455497382,0.523560209,0.429319372,0.468212416,0.550486163,0.555721765,0.516080778,1
An_Ulod_na_Nakaistar_sa_Samuyang_Hardin___Central_Bikol,241,27,1.136363636,5.518672199,8.925925926,2.178423237,14,0.65560166,2.178423237,1.721991701,1.692946058,0.991701245,0.526970954,0.360995851,0.32780083,0.456431535,0.124481328,0.029045643,0.550982226,0.550982226,0.527595884,0.560336763,0.55940131,0.556594949,0.557530402,0.469135802,0.57654321,0.439506173,0.512345679,0.579012346,0.590123457,0.566666667,1
Baka_Na_May_Sarong_Sungay___Central_Bikol,17,1,2,5.352941176,17,2.235294118,2,0.588235294,2.235294118,1.882352941,1.764705882,1.117647059,0.529411765,0.470588235,0.176470588,0.235294118,0,0,0.726027397,0.767123288,0.739726027,0.739726027,0.780821918,0.753424658,0.726027397,0.709090909,0.763636364,0.709090909,0.618181818,0.763636364,0.618181818,0.563636364,1
Chichi__Munu__Maliputon!___Central_Bikol,211,32,1.555555556,4.421800948,6.59375,1.853080569,0,0.374407583,1.853080569,1.6492891,1.265402844,0.815165877,0.28436019,0.265402844,0.132701422,0.241706161,0.052132701,0.004739336,0.681502086,0.634214186,0.668984701,0.634214186,0.586926287,0.664812239,0.657858136,0.617821782,0.603960396,0.558415842,0.508910891,0.508910891,0.59009901,0.522772277,1
Dae_Ako_Takot_sa_Uran___Central_Bikol,201,13,1.615384615,4.7960199,15.46153846,1.980099502,8,0.567164179,1.980099502,1.457711443,1.422885572,0.766169154,0.388059701,0.248756219,0.248756219,0.388059701,0.089552239,0.039800995,0.392105263,0.397368421,0.371052632,0.426315789,0.397368421,0.421052632,0.435526316,0.357913669,0.467625899,0.350719424,0.474820144,0.467625899,0.489208633,0.482014388,1
Dakulaon_Sadiyuton___Central_Bikol,200,29,1.857142857,4.7,6.896551724,2.005,1,0.31,2.005,1.825,1.315,0.785,0.25,0.18,0.15,0.21,0.015,0,0.659340659,0.652472527,0.626373626,0.662087912,0.674450549,0.671703297,0.653846154,0.519379845,0.67248062,0.48255814,0.523255814,0.608527132,0.639534884,0.505813953,1
Gusto_ni_Nin_na_Masanlian___Central_Bikol,261,36,1.576923077,4.869731801,7.25,2.111111111,0,0.37164751,2.111111111,1.869731801,1.536398467,0.9348659,0.329501916,0.302681992,0.172413793,0.275862069,0.01532567,0,0.690168818,0.682224429,0.662363456,0.692154916,0.680238332,0.67428004,0.65938431,0.64064603,0.6756393,0.617765814,0.562584118,0.65141319,0.606998654,0.589502019,1
Hain_si_Bonta____Central_Bikol-v12022.08.11T090810,173,23,1.75,4.849710983,7.52173913,1.953757225,5,0.630057803,1.953757225,1.537572254,1.410404624,0.803468208,0.49132948,0.341040462,0.219653179,0.416184971,0.075144509,0.005780347,0.477477477,0.471471471,0.451951952,0.495495495,0.477477477,0.487987988,0.51951952,0.365656566,0.543434343,0.367676768,0.509090909,0.571717172,0.551515152,0.565656566,1
Hardin_nin_Burak____Central_Bikol,245,15,1.8125,5.106122449,16.33333333,2.004081633,4,0.502040816,2.004081633,1.640816327,1.506122449,0.865306122,0.448979592,0.371428571,0.232653061,0.32244898,0.085714286,0.040816327,0.547208122,0.553299492,0.544162437,0.54213198,0.570558376,0.56751269,0.551269036,0.502068966,0.595862069,0.464827586,0.543448276,0.584827586,0.55862069,0.547586207,1
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,227,40,0,4.86784141,5.675,2.008810573,3,0.572687225,2.008810573,1.625550661,1.528634361,0.828193833,0.519823789,0.339207048,0.127753304,0.242290749,0.022026432,0.004405286,0.650285714,0.653714286,0.609142857,0.608,0.622857143,0.633142857,0.642285714,0.559689922,0.655813953,0.565891473,0.55503876,0.643410853,0.635658915,0.60620155,1
Insekto_sa_Sakong_Lugar___Central_Bikol,164,13,1.214285714,5.420731707,12.61538462,2.079268293,8,0.713414634,2.079268293,1.701219512,1.548780488,0.902439024,0.579268293,0.396341463,0.31097561,0.469512195,0.146341463,0.036585366,0.529745042,0.536827195,0.516997167,0.533994334,0.535410765,0.532577904,0.543909348,0.457142857,0.571428571,0.436190476,0.531428571,0.546666667,0.579047619,0.558095238,1
Ipahiling_asin_Iistorya___Central_Bikol,438,47,1.846153846,4.614155251,9.319148936,2.047945205,12,0.353881279,2.047945205,1.787671233,1.321917808,0.826484018,0.283105023,0.216894977,0.150684932,0.273972603,0.052511416,0,0.66581795,0.663271801,0.66581795,0.671546785,0.670273711,0.67281986,0.647994908,0.62176628,0.644959857,0.602140946,0.533452275,0.610169492,0.642283675,0.566458519,1
Iskedyul_ni_Momo___Central_Bikol,103,12,2,4.650485437,8.583333333,2.009708738,2,0.330097087,2.009708738,1.689320388,1.436893204,0.912621359,0.291262136,0.213592233,0.174757282,0.281553398,0.048543689,0.009708738,0.626702997,0.621253406,0.613079019,0.615803815,0.583106267,0.697547684,0.607629428,0.560784314,0.584313725,0.584313725,0.478431373,0.560784314,0.584313725,0.533333333,1
Kolor___Central_Bikol,74,10,1.875,4.635135135,7.4,1.581081081,0,0.567567568,1.581081081,1.22972973,1.283783784,0.689189189,0.27027027,0.27027027,0.135135135,0.310810811,0.094594595,0,0.518796992,0.511278195,0.526315789,0.545112782,0.526315789,0.511278195,0.477443609,0.439153439,0.698412698,0.333333333,0.481481481,0.724867725,0.523809524,0.571428571,1
Kun_Harayo_si_Mama___Central_Bikol,375,46,1.103448276,5.053333333,8.152173913,1.842666667,16,0.602666667,1.842666667,1.514666667,1.389333333,0.813333333,0.397333333,0.301333333,0.216,0.312,0.069333333,0.018666667,0.560666667,0.554,0.548,0.560666667,0.554,0.572666667,0.565333333,0.494584838,0.638086643,0.475631769,0.587545126,0.640794224,0.642599278,0.629061372,1
Kurong_asin_Tanos___Central_Bikol,106,15,1.090909091,4.462264151,7.066666667,1.679245283,1,0.481132075,1.679245283,1.556603774,1.141509434,0.745283019,0.377358491,0.349056604,0.094339623,0.339622642,0.047169811,0.018867925,0.523809524,0.540616246,0.568627451,0.518207283,0.551820728,0.523809524,0.529411765,0.58436214,0.679012346,0.559670782,0.633744856,0.674897119,0.62962963,0.62962963,1
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,181,19,1.315789474,5.005524862,9.526315789,1.966850829,8,0.762430939,1.966850829,1.497237569,1.464088398,0.790055249,0.574585635,0.314917127,0.298342541,0.458563536,0.171270718,0.022099448,0.458563536,0.44198895,0.406077348,0.472375691,0.440607735,0.444751381,0.477900552,0.362799263,0.495395948,0.355432781,0.429097606,0.489871087,0.489871087,0.464088398,1
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,142,12,1.25,4.873239437,11.83333333,1.950704225,7,0.528169014,1.950704225,1.478873239,1.612676056,0.85915493,0.38028169,0.232394366,0.225352113,0.338028169,0.063380282,0.007042254,0.489981785,0.468123862,0.398907104,0.486338798,0.480874317,0.468123862,0.50273224,0.316176471,0.463235294,0.318627451,0.458333333,0.544117647,0.534313725,0.56372549,1
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,261,18,1.235294118,4.498084291,14.5,1.988505747,5,0.352490421,1.988505747,1.555555556,1.340996169,0.712643678,0.318007663,0.218390805,0.149425287,0.214559387,0.026819923,0.007662835,0.615384615,0.61978022,0.623076923,0.624175824,0.621978022,0.641758242,0.617582418,0.598765432,0.598765432,0.544753086,0.518518519,0.566358025,0.535493827,0.515432099,1
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,109,4,2,5.357798165,27.25,2.091743119,5,0.733944954,2.091743119,1.623853211,1.697247706,0.908256881,0.541284404,0.376146789,0.293577982,0.412844037,0.091743119,0.009174312,0.415611814,0.394514768,0.369198312,0.44092827,0.415611814,0.41350211,0.449367089,0.31147541,0.505464481,0.352459016,0.5,0.609289617,0.579234973,0.617486339,1
Magtarabangan_Kita___Central_Bikol,123,9,1.444444444,4.837398374,13.66666667,1.959349593,1,0.455284553,1.959349593,1.829268293,1.487804878,1.016260163,0.422764228,0.37398374,0.211382114,0.349593496,0.040650407,0,0.695931478,0.721627409,0.680942184,0.676659529,0.721627409,0.689507495,0.683083512,0.634218289,0.672566372,0.637168142,0.592920354,0.663716814,0.634218289,0.613569322,1
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,122,9,1.2,4.467213115,13.55555556,1.967213115,0,0.147540984,1.967213115,1.762295082,1.483606557,0.893442623,0.081967213,0.073770492,0.098360656,0.131147541,0.008196721,0,0.827751196,0.80861244,0.791866029,0.803827751,0.784688995,0.818181818,0.803827751,0.786941581,0.76975945,0.766323024,0.718213058,0.762886598,0.776632302,0.70790378,1
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,204,17,0,4.93627451,12,2.078431373,4,0.397058824,2.078431373,1.897058824,1.593137255,0.970588235,0.362745098,0.333333333,0.147058824,0.196078431,0.053921569,0,0.773067332,0.708229426,0.750623441,0.743142145,0.693266833,0.756857855,0.733167082,0.738693467,0.743718593,0.686767169,0.663316583,0.644891122,0.683417085,0.691792295,1
Naaraman_Ko___Central_Bikol,59,12,1.083333333,5.711864407,4.916666667,2.406779661,1,0.576271186,2.406779661,2,1.881355932,1.06779661,0.491525424,0.423728814,0.254237288,0.338983051,0.06779661,0.016949153,0.701438849,0.708633094,0.68705036,0.683453237,0.701438849,0.694244604,0.697841727,0.680365297,0.744292237,0.712328767,0.643835616,0.662100457,0.680365297,0.689497717,1
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,196,18,1.5625,5.198979592,10.88888889,2.12244898,5,0.617346939,2.12244898,1.801020408,1.505102041,0.841836735,0.566326531,0.392857143,0.168367347,0.295918367,0.025510204,0,0.729498164,0.738066095,0.729498164,0.730722154,0.718482252,0.731946144,0.746634027,0.697560976,0.785365854,0.697560976,0.66504065,0.720325203,0.700813008,0.67804878,1
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,145,18,2.142857143,4.565517241,8.055555556,1.937931034,2,0.455172414,1.937931034,1.655172414,1.317241379,0.806896552,0.337931034,0.337931034,0.137931034,0.262068966,0.062068966,0,0.701171875,0.650390625,0.69140625,0.6484375,0.607421875,0.6796875,0.6484375,0.657458564,0.690607735,0.582872928,0.593922652,0.61878453,0.635359116,0.654696133,1
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,227,47,1.25,4.224669604,4.829787234,1.797356828,2,0.158590308,1.797356828,1.581497797,1.405286344,0.832599119,0.127753304,0.114537445,0.088105727,0.127753304,0.013215859,0,0.586065574,0.580601093,0.56147541,0.568306011,0.553278689,0.566939891,0.579234973,0.566336634,0.520792079,0.518811881,0.451485149,0.548514851,0.506930693,0.467326733,1
Paduman_sa_eskwelahan___Central_Bikol,147,20,1.05,5.142857143,7.35,2.108843537,1,0.619047619,2.108843537,1.816326531,1.585034014,1,0.591836735,0.428571429,0.244897959,0.421768707,0.129251701,0,0.64344942,0.616915423,0.590381426,0.621890547,0.620232172,0.628524046,0.655058043,0.617777778,0.624444444,0.508888889,0.544444444,0.617777778,0.577777778,0.611111111,1
Pagtabang_sa_Gamgam___Central_Bikol,149,18,1.578947368,4.932885906,8.277777778,2.087248322,6,0.429530201,2.087248322,1.711409396,1.590604027,0.919463087,0.362416107,0.281879195,0.208053691,0.255033557,0.046979866,0,0.659208262,0.698795181,0.678141136,0.664371773,0.669535284,0.679862306,0.65232358,0.585480094,0.690866511,0.585480094,0.590163934,0.662763466,0.639344262,0.632318501,1
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,342,31,1.62962963,4.795321637,11.03225806,1.961988304,14,0.505847953,1.961988304,1.593567251,1.441520468,0.830409357,0.400584795,0.304093567,0.192982456,0.321637427,0.070175439,0.005847953,0.590661479,0.575875486,0.575875486,0.592217899,0.603891051,0.585214008,0.582101167,0.522945571,0.617929562,0.495197439,0.556029883,0.623265742,0.597652081,0.588046958,1
Sarong_Aldaw_sa_Karnibal___Central_Bikol,179,32,1.260869565,5.43575419,5.59375,2.067039106,5,0.497206704,2.067039106,1.905027933,1.525139665,0.994413408,0.452513966,0.374301676,0.17877095,0.268156425,0.039106145,0.011173184,0.584980237,0.628458498,0.598155468,0.613965744,0.63372859,0.625823452,0.619235837,0.574311927,0.752293578,0.493577982,0.55412844,0.72293578,0.640366972,0.651376147,1
Siisay_an_Aking_Iyan____Central_Bikol,92,25,0,4.326086957,3.68,1.77173913,3,0.315217391,1.77173913,1.315217391,1.402173913,0.739130435,0.25,0.25,0.076086957,0.130434783,0,0,0.700996678,0.677740864,0.674418605,0.634551495,0.664451827,0.661129568,0.681063123,0.648780488,0.702439024,0.624390244,0.634146341,0.702439024,0.682926829,0.653658537,1
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,161,17,1.461538462,4.906832298,9.470588235,2,6,0.559006211,2,1.627329193,1.527950311,0.857142857,0.397515528,0.273291925,0.223602484,0.372670807,0.074534161,0.00621118,0.50477707,0.503184713,0.48089172,0.531847134,0.527070064,0.517515924,0.544585987,0.397435897,0.561965812,0.425213675,0.538461538,0.643162393,0.628205128,0.632478632,1
Si_Goma_Daw_Ito____Central_Bikol,71,18,0,3.746478873,3.944444444,1.76056338,0,0.183098592,1.76056338,1.366197183,1.098591549,0.591549296,0.169014085,0.056338028,0.042253521,0.070422535,0.014084507,0,0.712820513,0.635897436,0.676923077,0.625641026,0.625641026,0.646153846,0.661538462,0.540322581,0.60483871,0.483870968,0.387096774,0.491935484,0.475806452,0.443548387,1
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,126,12,1.25,5.119047619,10.5,2.031746032,9,0.650793651,2.031746032,1.619047619,1.563492063,0.865079365,0.476190476,0.293650794,0.253968254,0.373015873,0.095238095,0.023809524,0.445086705,0.433526012,0.398843931,0.470134875,0.447013487,0.460500963,0.485549133,0.321518987,0.501265823,0.346835443,0.475949367,0.592405063,0.589873418,0.584810127,1
Si_Putu_asin_Gutu___Central_Bikol,95,25,0,5.284210526,3.8,2.073684211,1,0.473684211,2.073684211,2,1.505263158,1.094736842,0.452631579,0.357894737,0.189473684,0.315789474,0.115789474,0,0.541561713,0.516372796,0.501259446,0.526448363,0.561712846,0.534005038,0.511335013,0.602739726,0.664383562,0.544520548,0.510273973,0.619863014,0.571917808,0.534246575,1
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,319,38,1.535714286,4.89968652,8.394736842,2.097178683,14,0.423197492,2.097178683,1.721003135,1.542319749,0.87460815,0.335423197,0.219435737,0.194357367,0.294670846,0.056426332,0.003134796,0.558514931,0.537530266,0.513317191,0.574656981,0.564971751,0.563357546,0.572235674,0.461873638,0.566448802,0.459694989,0.518518519,0.582788671,0.605664488,0.616557734,1
Tabangan_an_Ina___Central_Bikol,263,16,1.5,4.756653992,16.4375,1.969581749,6,0.532319392,1.969581749,1.574144487,1.414448669,0.840304183,0.456273764,0.33460076,0.25095057,0.349809886,0.072243346,0.011406844,0.6,0.620512821,0.596923077,0.596923077,0.617435897,0.61025641,0.61025641,0.545584046,0.615384615,0.5,0.521367521,0.615384615,0.572649573,0.564102564,1
