book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tag_bigram_sim,bik_bigram_sim,ceb_bigram_sim,hil_bigram_sim,rin_bigram_sim,min_bigram_sim,kar_bigram_sim,tag_trigram_sim,bik_trigram_sim,ceb_trigam_sim,hil_trigam_sim,rin_trigam_sim,min_trigam_sim,kar_trigam_sim,grade_level
Ang_Gamay_nga_Amo_kag_ang_Isda___Hiligaynon-v12023.03.09T004638,137,13,1.285714286,4.277372263,10.53846154,1.751824818,3,0.510948905,1.751824818,1.503649635,1.211678832,0.656934307,0.328467153,0.211678832,0.080291971,0.321167883,0.04379562,0.00729927,0.772321429,0.743303571,0.743303571,0.75,0.736607143,0.78125,0.747767857,0.696774194,0.641935484,0.719354839,0.703225806,0.606451613,0.706451613,0.687096774,1
Ang_Gamay_nga_Bitoon_ni_Ali___Hiligaynon-v12023.03.09T005351,198,22,1.545454545,4.474747475,9,1.914141414,5,0.424242424,1.914141414,1.560606061,1.272727273,0.712121212,0.328282828,0.227272727,0.146464646,0.257575758,0.050505051,0.02020202,0.636098981,0.611353712,0.618631732,0.62154294,0.628820961,0.643377001,0.612809316,0.556237219,0.515337423,0.564417178,0.564417178,0.519427403,0.552147239,0.54396728,1
Ang_Gamay_nga_Pisu_kag_Bibi___Hiligaynon-v12022.08.16T071529,496,41,1.825,5.149193548,12.09756098,2.084677419,22,0.653225806,2.084677419,1.79233871,1.483870968,0.939516129,0.485887097,0.330645161,0.27016129,0.481854839,0.074596774,0.010080645,0.579823702,0.556317336,0.544564153,0.579823702,0.569539667,0.573457395,0.573947111,0.486662329,0.478854912,0.478854912,0.5647365,0.515940143,0.561483409,0.592062459,1
Ang_hampang_ni_Muna_kag_ni_Milan___Hiligaynon-v12022.12.07T155604,88,8,0,3.636363636,11,1.636363636,0,0.261363636,1.636363636,1.363636364,0.988636364,0.545454545,0.215909091,0.159090909,0.102272727,0.181818182,0.011363636,0,0.775862069,0.711206897,0.711206897,0.775862069,0.737068966,0.767241379,0.754310345,0.659722222,0.569444444,0.625,0.652777778,0.597222222,0.638888889,0.673611111,1
Ang_Hardin_sang_Kabulakan___Hiligaynon-v12022.12.07T145021,106,9,1.777777778,5.160377358,11.77777778,1.981132075,1,0.754716981,1.981132075,1.716981132,1.58490566,0.971698113,0.679245283,0.443396226,0.283018868,0.5,0.122641509,0,0.651270208,0.602771363,0.630484988,0.625866051,0.618937644,0.623556582,0.618937644,0.520376176,0.514106583,0.570532915,0.648902821,0.517241379,0.55799373,0.564263323,1
Ang_kanta_ni_Cicada___Hiligaynon,243,65,1.277777778,4.695473251,3.738461538,1.888888889,6,0.654320988,1.888888889,1.53909465,1.160493827,0.769547325,0.46090535,0.320987654,0.222222222,0.465020576,0.028806584,0.016460905,0.587155963,0.568807339,0.560779817,0.56766055,0.608944954,0.576834862,0.595183486,0.567656766,0.554455446,0.562706271,0.582508251,0.54620462,0.597359736,0.589108911,1
Ang_Katataro_nga_Nagaistar_sa_Amon_Hardin___Hiligaynon,236,19,1.266666667,5.309322034,12.42105263,2.046610169,11,0.805084746,2.046610169,1.508474576,1.504237288,0.826271186,0.56779661,0.313559322,0.305084746,0.487288136,0.139830508,0.025423729,0.412115194,0.40019861,0.372393247,0.43694141,0.426017875,0.431976167,0.437934459,0.29750983,0.420707733,0.305373526,0.44429882,0.473132372,0.508519004,0.482306684,1
Ang_Kuneho_kag_and_Ido___Hiligaynon-v12022.10.12T021020,180,22,1.318181818,5.122222222,8.181818182,2.061111111,7,0.7,2.061111111,1.566666667,1.588888889,0.827777778,0.577777778,0.294444444,0.255555556,0.366666667,0.105555556,0.044444444,0.470906631,0.460081191,0.441136671,0.49120433,0.48173207,0.48714479,0.50338295,0.386404293,0.413237925,0.382826476,0.486583184,0.423971377,0.504472272,0.472271914,1
Ang_Matam-is_nga_Mansanas___Hiligaynon-v12023.03.09T005003,174,11,3.166666667,4.655172414,15.81818182,1.902298851,0,0.477011494,1.902298851,1.603448276,1.442528736,0.810344828,0.390804598,0.252873563,0.155172414,0.316091954,0.017241379,0.005747126,0.748815166,0.731437599,0.737756714,0.759873618,0.734597156,0.75671406,0.745655608,0.706140351,0.598684211,0.701754386,0.725877193,0.651315789,0.692982456,0.719298246,1
Ang_Mga_Bahin_Sang_Akon_Lawas___Hiligaynon-v12023.03.04T125507,347,44,1.117647059,4.818443804,7.886363636,1.933717579,14,0.729106628,1.933717579,1.389048991,1.446685879,0.711815562,0.530259366,0.293948127,0.23054755,0.414985591,0.100864553,0.020172911,0.503782148,0.484114977,0.472012103,0.509077156,0.47730711,0.508320726,0.52193646,0.433710175,0.490236382,0.469681398,0.554984584,0.52004111,0.584789311,0.574511819,1
Ang_mga_insekto_sa_amon_barangay___Hiligaynon (1),217,5,1.6,4.755760369,43.4,1.788018433,5,0.769585253,1.788018433,1.391705069,1.322580645,0.741935484,0.525345622,0.30875576,0.235023041,0.470046083,0.110599078,0.01843318,0.499381953,0.501854141,0.47960445,0.524103832,0.508034611,0.51421508,0.536464771,0.408858603,0.499148211,0.434412266,0.557069847,0.524701874,0.562180579,0.553662692,1
Ang_mga_insekto_sa_amon_barangay___Hiligaynon,217,5,1.6,4.755760369,43.4,1.788018433,5,0.769585253,1.788018433,1.391705069,1.322580645,0.741935484,0.525345622,0.30875576,0.235023041,0.470046083,0.110599078,0.01843318,0.499381953,0.501854141,0.47960445,0.524103832,0.508034611,0.51421508,0.536464771,0.408858603,0.499148211,0.434412266,0.557069847,0.524701874,0.562180579,0.553662692,1
Ano_ayhan_ginahimo_ni_Ameena____Hiligaynon,107,15,2.25,4.53271028,7.133333333,2.037383178,1,0.401869159,2.037383178,1.598130841,1.327102804,0.663551402,0.364485981,0.23364486,0.121495327,0.252336449,0.037383178,0,0.639257294,0.599469496,0.657824934,0.631299735,0.618037135,0.679045093,0.641909814,0.565055762,0.527881041,0.617100372,0.6133829,0.527881041,0.609665428,0.579925651,1
Bao_nga_Salumpati___Hiligaynon-v12022.10.12T022713,80,7,0,4.6875,11.42857143,2.0875,0,0.525,2.0875,1.7375,1.25,0.7375,0.4,0.25,0.1625,0.375,0,0,0.708474576,0.684745763,0.654237288,0.674576271,0.677966102,0.738983051,0.701694915,0.706976744,0.590697674,0.665116279,0.855813953,0.623255814,0.8,0.744186047,1
Buligan_Ang_Isa_Kag_Isa___Hiligaynon (1),281,15,1.533333333,4.832740214,18.73333333,1.861209964,5,0.633451957,1.861209964,1.494661922,1.419928826,0.832740214,0.501779359,0.362989324,0.217081851,0.359430605,0.081850534,0.03202847,0.490636704,0.471910112,0.466292135,0.513108614,0.485018727,0.504681648,0.515917603,0.453727506,0.476863753,0.467866324,0.579691517,0.496143959,0.538560411,0.564267352,1
Buligan_Ang_Isa_Kag_Isa___Hiligaynon,281,15,1.533333333,4.832740214,18.73333333,1.861209964,5,0.633451957,1.861209964,1.494661922,1.419928826,0.832740214,0.501779359,0.362989324,0.217081851,0.359430605,0.081850534,0.03202847,0.490636704,0.471910112,0.466292135,0.513108614,0.485018727,0.504681648,0.515917603,0.453727506,0.476863753,0.467866324,0.579691517,0.496143959,0.538560411,0.564267352,1
Buligan_ang_pispis___Hiligaynon,8,0,0,5.125,8,2,0,0.625,2,1.625,1.625,1,0.625,0.375,0.25,0.375,0.125,0.125,0.333333333,0.242424242,0.242424242,0.333333333,0.303030303,0.303030303,0.393939394,0.24,0.2,0.32,0.4,0.24,0.32,0.4,1
Chunu_kag_Munu__Katugnaw!___Hiligaynon,234,36,1.307692308,4.388888889,6.5,1.756410256,1,0.47008547,1.756410256,1.512820513,1.200854701,0.807692308,0.316239316,0.222222222,0.188034188,0.311965812,0.017094017,0.012820513,0.634738186,0.638569604,0.637292465,0.638569604,0.639846743,0.656449553,0.646232439,0.574074074,0.548148148,0.588888889,0.661111111,0.553703704,0.612962963,0.622222222,1
Dali_Mag-isip_Kita!___Hiligaynon-v12022.08.21T065110,170,16,2.6,4.970588235,10.625,1.976470588,6,0.647058824,1.976470588,1.523529412,1.441176471,0.758823529,0.435294118,0.270588235,0.241176471,0.417647059,0.070588235,0.005882353,0.362686567,0.347761194,0.343283582,0.397014925,0.364179104,0.371641791,0.391044776,0.28,0.396,0.286,0.472,0.5,0.5,0.558,1
Du-ag_sang_Palibot___Hiligaynon,212,13,0,4.297169811,16.30769231,1.768867925,1,0.462264151,1.768867925,1.547169811,1.198113208,0.716981132,0.278301887,0.183962264,0.070754717,0.287735849,0.023584906,0,0.757925072,0.726224784,0.75648415,0.75648415,0.747838617,0.746397695,0.733429395,0.70292887,0.633891213,0.705020921,0.721757322,0.669456067,0.70083682,0.69874477,1
Ipakita_kag_Ihambal___Hiligaynon,417,53,1.489361702,4.117505995,7.867924528,1.774580336,3,0.386091127,1.774580336,1.45323741,1.153477218,0.697841727,0.306954436,0.184652278,0.134292566,0.263788969,0.019184652,0,0.72797527,0.699381762,0.717928903,0.728748068,0.714064915,0.734157651,0.714837713,0.637299771,0.607551487,0.687643021,0.707093822,0.586956522,0.646453089,0.676201373,1
Isa_ka_daku_nga_cake___Hiligaynon-v12022.10.13T160225,94,2,2.333333333,3.712765957,47,1.638297872,0,0.180851064,1.638297872,1.425531915,1.074468085,0.712765957,0.127659574,0.095744681,0.053191489,0.117021277,0.010638298,0,0.658823529,0.556862745,0.545098039,0.690196078,0.682352941,0.619607843,0.57254902,0.621118012,0.440993789,0.440993789,0.552795031,0.571428571,0.621118012,0.527950311,1
Isa_ka_Matahum_nga_Adlaw___Hiligaynon-v12023.03.09T004011,184,22,1.7,4.315217391,8.363636364,1.809782609,0,0.402173913,1.809782609,1.597826087,1.239130435,0.766304348,0.347826087,0.293478261,0.14673913,0.260869565,0,0,0.690909091,0.659504132,0.680991736,0.682644628,0.667768595,0.702479339,0.667768595,0.591346154,0.536057692,0.665865385,0.665865385,0.584134615,0.646634615,0.608173077,1
Kon_wala_si_Nanay___Hiligaynon-v12022.10.13T160536,159,35,0,4.037735849,4.542857143,1.616352201,3,0.509433962,1.616352201,1.320754717,0.981132075,0.641509434,0.320754717,0.257861635,0.144654088,0.314465409,0.018867925,0.012578616,0.517598344,0.472049689,0.50931677,0.536231884,0.492753623,0.50931677,0.523809524,0.449848024,0.434650456,0.462006079,0.492401216,0.455927052,0.483282675,0.474164134,1
Maduagon___Hiligaynon-v12023.03.03T123322,64,10,2,4.46875,6.4,1.921875,1,0.515625,1.921875,1.421875,1.3125,0.578125,0.4375,0.296875,0.0625,0.21875,0.015625,0,0.583710407,0.552036199,0.57918552,0.606334842,0.615384615,0.597285068,0.547511312,0.544871795,0.435897436,0.467948718,0.596153846,0.391025641,0.416666667,0.423076923,1
Mag-abyan_Sanday_Kasag_kag_Isda___Hiligaynon-v12023.03.04T002258,283,17,1.588235294,4.996466431,16.64705882,1.971731449,14,0.696113074,1.971731449,1.621908127,1.505300353,0.886925795,0.537102473,0.32155477,0.215547703,0.438162544,0.074204947,0.010600707,0.637010676,0.636120996,0.645907473,0.65569395,0.649466192,0.664590747,0.651245552,0.541218638,0.557945042,0.531660693,0.616487455,0.575866189,0.600955795,0.609318996,1
Mag-isip_kita_sang_Batiis___Hiligaynon-v12022.08.21T082342,199,15,2.533333333,4.854271357,13.26666667,1.939698492,7,0.587939698,1.939698492,1.472361809,1.452261307,0.768844221,0.407035176,0.231155779,0.201005025,0.351758794,0.055276382,0.005025126,0.423884514,0.402887139,0.388451444,0.456692913,0.421259843,0.435695538,0.448818898,0.321492007,0.428063943,0.328596803,0.500888099,0.48312611,0.51687389,0.570159858,1
Mag-isip_Kita___Hiligaynon-v12023.03.03T124757,269,42,1.12,4.933085502,6.404761905,2.081784387,8,0.516728625,2.081784387,1.717472119,1.520446097,0.847583643,0.412639405,0.282527881,0.208178439,0.334572491,0.014869888,0,0.659351145,0.634541985,0.692748092,0.670801527,0.65648855,0.675572519,0.652671756,0.621447028,0.596899225,0.642118863,0.647286822,0.585271318,0.61369509,0.611111111,1
Mga_Gamit_sa_Pagpanguma___Hiligaynon-v12022.12.07T144202,247,6,1.333333333,4.692307692,41.16666667,1.886639676,4,0.562753036,1.886639676,1.433198381,1.453441296,0.789473684,0.417004049,0.255060729,0.206477733,0.344129555,0.072874494,0.032388664,0.507675439,0.501096491,0.475877193,0.532894737,0.505482456,0.529605263,0.54495614,0.457142857,0.529323308,0.464661654,0.560902256,0.545864662,0.584962406,0.571428571,1
Nagadalagan_ang_lion_samtang_nagalakat_ang_baka___Hiligaynon-v12022.12.07T144405 (1),72,6,2.571428571,4.5,12,1.833333333,1,0.555555556,1.833333333,1.430555556,1.416666667,0.805555556,0.458333333,0.180555556,0.194444444,0.25,0.027777778,0,0.65060241,0.634538153,0.634538153,0.646586345,0.654618474,0.658634538,0.678714859,0.5625,0.590909091,0.568181818,0.659090909,0.619318182,0.625,0.664772727,1
Nagadalagan_ang_lion_samtang_nagalakat_ang_baka___Hiligaynon-v12022.12.07T144405,72,6,2.571428571,4.5,12,1.833333333,1,0.555555556,1.833333333,1.430555556,1.416666667,0.805555556,0.458333333,0.180555556,0.194444444,0.25,0.027777778,0,0.65060241,0.634538153,0.634538153,0.646586345,0.654618474,0.658634538,0.678714859,0.5625,0.590909091,0.568181818,0.659090909,0.619318182,0.625,0.664772727,1
Nakahibalo_Ako___Hiligaynon-v12022.10.17T084808,61,13,1.083333333,5.557377049,4.692307692,2.442622951,2,0.491803279,2.442622951,2.114754098,1.836065574,1.098360656,0.393442623,0.344262295,0.245901639,0.344262295,0.049180328,0.016393443,0.707581227,0.696750903,0.707581227,0.740072202,0.729241877,0.722021661,0.696750903,0.702325581,0.646511628,0.711627907,0.68372093,0.679069767,0.725581395,0.697674419,1
Ngaa_Wala_Sila_Namuhi____Hiligaynon-v12023.03.05T025810,350,23,2.166666667,4.917142857,15.2173913,2.074285714,11,0.554285714,2.074285714,1.697142857,1.522857143,0.86,0.462857143,0.308571429,0.22,0.38,0.017142857,0.002857143,0.645208486,0.629846379,0.656181419,0.653255304,0.656912948,0.658376006,0.651792246,0.608652901,0.546705998,0.613569322,0.655850541,0.555555556,0.588987217,0.609636185,1
Oras_sang_pagpaligo_para_kay_Chunnu_kag_Munnu___Hiligaynon-v12023.03.03T115155,242,11,3,4.475206612,22,1.760330579,2,0.58677686,1.760330579,1.611570248,1.20661157,0.896694215,0.425619835,0.359504132,0.223140496,0.483471074,0.103305785,0,0.6340882,0.644815256,0.611442193,0.632896305,0.613825983,0.637663886,0.637663886,0.518456376,0.417785235,0.510067114,0.491610738,0.44966443,0.555369128,0.486577181,1
Paano_Nakuha_sang_Mga_Insekto_ang_Ila_Duag___Hiligaynon-v12023.03.04T123600,316,30,1.730769231,5.037974684,10.53333333,1.955696203,11,0.762658228,1.955696203,1.474683544,1.509493671,0.816455696,0.601265823,0.367088608,0.275316456,0.420886076,0.120253165,0.037974684,0.460629921,0.432283465,0.433858268,0.496850394,0.463779528,0.479527559,0.481102362,0.382352941,0.420168067,0.390756303,0.49789916,0.473739496,0.487394958,0.490546218,1
Padulong_sa_Eskwelahan___Hiligaynon,273,17,1.176470588,5.19047619,16.05882353,2.091575092,10,0.619047619,2.091575092,1.761904762,1.600732601,0.926739927,0.501831502,0.351648352,0.238095238,0.421245421,0.021978022,0,0.635242291,0.621145374,0.65814978,0.644052863,0.629955947,0.647577093,0.633480176,0.555425904,0.544924154,0.592765461,0.620770128,0.536756126,0.582263711,0.585764294,1
Pagbulig_kay_Nanay___Hiligaynon-v12023.03.04T114917,287,15,1.666666667,5.149825784,19.13333333,2.083623693,10,0.634146341,2.083623693,1.696864111,1.630662021,0.958188153,0.529616725,0.365853659,0.271777003,0.411149826,0.020905923,0.006968641,0.672020287,0.661876585,0.697379544,0.692307692,0.671174979,0.683009298,0.673710904,0.6132287,0.563901345,0.652466368,0.692825112,0.575112108,0.650224215,0.671524664,1
Paglibot-libot_sa_Hardin___Hiligaynon,135,48,1.083333333,5.022222222,2.8125,2.111111111,5,0.503703704,2.111111111,1.785185185,1.651851852,0.844444444,0.392592593,0.266666667,0.148148148,0.274074074,0.051851852,0,0.622137405,0.582061069,0.627862595,0.635496183,0.624045802,0.635496183,0.591603053,0.624324324,0.545945946,0.6,0.656756757,0.656756757,0.691891892,0.616216216,1
Paglimpyo_kay_Toto___Hiligaynon-v12023.03.03T121744,258,26,1.153846154,4.972868217,9.923076923,2.096899225,8,0.523255814,2.096899225,1.697674419,1.612403101,0.868217054,0.406976744,0.248062016,0.201550388,0.337209302,0.011627907,0.003875969,0.682086614,0.631889764,0.695866142,0.686023622,0.656496063,0.688976378,0.657480315,0.609561753,0.573705179,0.629482072,0.664010624,0.575033201,0.602921647,0.626826029,1
Sa_Diin_Si_Bonta_____Hiligaynon-v12021.04.26T062629,105,20,1.4,4.161904762,5.25,1.771428571,1,0.40952381,1.771428571,1.495238095,1.152380952,0.704761905,0.342857143,0.257142857,0.057142857,0.285714286,0,0,0.692771084,0.647590361,0.677710843,0.701807229,0.662650602,0.689759036,0.692771084,0.669603524,0.563876652,0.572687225,0.665198238,0.577092511,0.594713656,0.599118943,1
Sin-o_ang_Mabulig_sa_Akon____Hiligaynon-v12022.08.21T103514,217,17,2.8,5.036866359,12.76470588,1.986175115,6,0.65437788,1.986175115,1.566820276,1.516129032,0.834101382,0.511520737,0.341013825,0.239631336,0.400921659,0.069124424,0.004608295,0.46727899,0.446613088,0.43053961,0.493685419,0.466130884,0.475315729,0.484500574,0.370992366,0.429007634,0.377099237,0.520610687,0.502290076,0.560305344,0.575572519,1
Sino_ina_nga_Bata____Hiligaynon,92,28,0,3.72826087,3.285714286,1.663043478,0,0.358695652,1.663043478,1.326086957,0.97826087,0.510869565,0.206521739,0.076086957,0.02173913,0.195652174,0.010869565,0,0.817813765,0.769230769,0.793522267,0.809716599,0.773279352,0.805668016,0.777327935,0.733766234,0.74025974,0.766233766,0.772727273,0.649350649,0.75974026,0.753246753,1
Si_Kuring_kag_si_Ido__Sa_Diin_si_Kuring____Hiligaynon-v12021.04.26T141317,270,38,1.28125,4.307407407,7.105263158,1.833333333,3,0.411111111,1.833333333,1.57037037,1.233333333,0.666666667,0.381481481,0.296296296,0.088888889,0.188888889,0.033333333,0.011111111,0.656179775,0.664044944,0.650561798,0.64494382,0.66741573,0.643820225,0.670786517,0.653160454,0.588330632,0.679092382,0.748784441,0.580226904,0.656401945,0.638573744,1
Si_Nato_kag_si_Bora___Hiligaynon-v12022.08.21T095816,176,16,2.4375,5.159090909,11,2.045454545,7,0.636363636,2.045454545,1.636363636,1.534090909,0.846590909,0.454545455,0.284090909,0.25,0.386363636,0.085227273,0.017045455,0.413461538,0.391483516,0.383241758,0.450549451,0.417582418,0.431318681,0.442307692,0.303797468,0.415913201,0.323688969,0.500904159,0.513562387,0.524412297,0.57323689,1
Si_Putu_kag_si_Gutu___Hiligaynon,97,20,1.214285714,4.711340206,4.85,2,0,0.309278351,2,1.886597938,1.381443299,0.948453608,0.298969072,0.237113402,0.12371134,0.226804124,0.051546392,0,0.568627451,0.568627451,0.557422969,0.577030812,0.593837535,0.568627451,0.557422969,0.591439689,0.529182879,0.556420233,0.622568093,0.564202335,0.595330739,0.579766537,1
Si_Subay_kag_Ang_Tinapay___Hiligaynon-v12021.04.26T141500,218,18,1.333333333,5.160550459,12.11111111,2.105504587,6,0.619266055,2.105504587,1.844036697,1.596330275,0.963302752,0.490825688,0.339449541,0.256880734,0.444954128,0.050458716,0.009174312,0.715077605,0.689578714,0.692904656,0.698447894,0.671840355,0.698447894,0.701773836,0.631811487,0.546391753,0.648011782,0.628865979,0.550810015,0.614138439,0.612665685,1
Si_Tata_Kag_Si_Toto___Hiligaynon-v12022.08.21T100936,266,32,2.19047619,4.87593985,8.3125,2.007518797,6,0.515037594,2.007518797,1.646616541,1.454887218,0.842105263,0.402255639,0.255639098,0.187969925,0.323308271,0.052631579,0.003759398,0.528431373,0.491176471,0.5,0.545098039,0.514705882,0.532352941,0.539215686,0.444,0.488,0.424,0.572,0.56,0.584,0.624,1
Si_Toto_Gina_Ilug_Si_Lolo___Hiligaynon,99,12,0,4.303030303,8.25,1.707070707,0,0.212121212,1.707070707,1.595959596,1.111111111,0.737373737,0.111111111,0.090909091,0,0.101010101,0,0,0.601265823,0.518987342,0.582278481,0.632911392,0.623417722,0.566455696,0.560126582,0.417475728,0.553398058,0.475728155,0.631067961,0.558252427,0.558252427,0.611650485,1
Tuman_ka_daku_Tuman_ka_gamay___Hiligaynon-v12022.12.07T155953,229,32,1.714285714,4.475982533,7.15625,1.92139738,2,0.401746725,1.92139738,1.707423581,1.305676856,0.834061135,0.31441048,0.213973799,0.174672489,0.305676856,0.021834061,0,0.712121212,0.718434343,0.704545455,0.720959596,0.720959596,0.738636364,0.734848485,0.60822898,0.629695886,0.651162791,0.676207513,0.635062612,0.66726297,0.627906977,1
Wala_ako_nahadlok_sa_ulan___Hiligaynon,292,22,1.285714286,4.551369863,13.27272727,1.856164384,6,0.551369863,1.856164384,1.506849315,1.321917808,0.760273973,0.441780822,0.311643836,0.198630137,0.363013699,0.047945205,0.006849315,0.645507813,0.653320313,0.643554688,0.651367188,0.662109375,0.670898438,0.66796875,0.599179207,0.592339261,0.616963064,0.714090287,0.606019152,0.647058824,0.68125855,1
